datetime,release volume_acft
4/30/57,30682.3141
5/1/57,29030.0826
5/2/57,30335.2066
5/3/57,28200.9917
5/4/57,22897.1901
5/5/57,19039.3388
5/6/57,28550.0826
5/7/57,24690.2479
5/8/57,25844.6281
5/9/57,27524.6281
5/10/57,26039.0083
5/11/57,16105.7851
5/12/57,11474.3802
5/13/57,22139.5041
5/14/57,25142.4793
5/15/57,26156.0331
5/16/57,26156.0331
5/17/57,26866.1157
5/18/57,17813.5537
5/19/57,13814.876
5/20/57,26060.8265
5/21/57,28032.3967
5/22/57,28419.1736
5/23/57,31640.3306
5/24/57,32673.719
5/25/57,25910.0826
5/26/57,22750.4132
5/27/57,31614.5455
5/28/57,28958.6777
5/29/57,24880.6612
5/30/57,12287.6033
5/31/57,23613.2231
6/1/57,21131.9008
6/2/57,18113.0579
6/3/57,31338.843
6/4/57,31882.3141
6/5/57,29769.9174
6/6/57,30787.438
6/7/57,29012.2314
6/8/57,18101.157
6/9/57,14598.3471
6/10/57,24944.1322
6/11/57,31001.6529
6/12/57,30180.4959
6/13/57,31503.4711
6/14/57,31678.0165
6/15/57,20568.595
6/16/57,16407.2727
6/17/57,30634.7107
6/18/57,33717.0248
6/19/57,33429.4215
6/20/57,33127.9339
6/21/57,34851.5703
6/22/57,24497.8512
6/23/57,20598.3471
6/24/57,35178.843
6/25/57,35773.8843
6/26/57,33048.595
6/27/57,32029.0909
6/28/57,30509.7521
6/29/57,18721.9835
6/30/57,15947.1074
7/1/57,28504.4628
7/2/57,28724.6281
7/3/57,27397.686
7/4/57,13559.0083
7/5/57,26536.8595
7/6/57,18091.2397
7/7/57,15863.8017
7/8/57,29055.8678
7/9/57,29843.3058
7/10/57,28865.4546
7/11/57,31483.6364
7/12/57,30991.7355
7/13/57,20037.0248
7/14/57,15774.5455
7/15/57,29754.0496
7/16/57,30884.6281
7/17/57,29496.1984
7/18/57,30825.124
7/19/57,29886.9422
7/20/57,16601.6529
7/21/57,14245.2893
7/22/57,26810.5785
7/23/57,26834.3802
7/24/57,31279.3388
7/25/57,33024.7934
7/26/57,26227.438
7/27/57,15960.9917
7/28/57,11553.719
7/29/57,33742.8099
7/30/57,31021.4876
7/31/57,30741.8182
8/1/57,28948.7603
8/2/57,29071.7355
8/3/57,16397.3554
8/4/57,12368.9256
8/5/57,24716.0331
8/6/57,25489.5868
8/7/57,24470.0826
8/8/57,26048.9256
8/9/57,29821.4876
8/10/57,15609.9174
8/11/57,13330.9091
8/12/57,33756.6942
8/13/57,29323.6364
8/14/57,29436.6942
8/15/57,31810.9091
8/16/57,32197.686
8/17/57,19233.719
8/18/57,14249.2562
8/19/57,27578.1818
8/20/57,28304.1322
8/21/57,27627.7686
8/22/57,29381.157
8/23/57,29698.5124
8/24/57,19527.2727
8/25/57,18662.4793
8/26/57,30523.6364
8/27/57,31648.2645
8/28/57,31503.4711
8/29/57,29952.3967
8/30/57,29670.7438
8/31/57,17629.0909
9/1/57,16185.124
9/2/57,16478.6777
9/3/57,31362.6446
9/4/57,30043.6364
9/5/57,29797.686
9/6/57,31180.1653
9/7/57,18573.2231
9/8/57,18610.9091
9/9/57,34135.5372
9/10/57,33760.6612
9/11/57,30382.8099
9/12/57,27925.2893
9/13/57,28583.8017
9/14/57,16014.5455
9/15/57,14066.7769
9/16/57,27477.0248
9/17/57,27032.7273
9/18/57,27373.8843
9/19/57,26786.7769
9/20/57,27623.8017
9/21/57,18898.5124
9/22/57,16847.6033
9/23/57,32154.0496
9/24/57,33691.2397
9/25/57,32709.4215
9/26/57,31814.876
9/27/57,32798.6777
9/28/57,22427.1074
9/29/57,17206.6116
9/30/57,30795.3719
10/1/57,26915.7025
10/2/57,25979.5041
10/3/57,23605.2893
10/4/57,23248.2645
10/5/57,13069.0909
10/6/57,10966.6116
10/7/57,22496.5289
10/8/57,22645.2893
10/9/57,23266.1157
10/10/57,22873.3884
10/11/57,23004.2975
10/12/57,11857.1901
10/13/57,11069.7521
10/14/57,22809.9174
10/15/57,22915.0413
10/16/57,24011.9008
10/17/57,25156.3636
10/18/57,24360.9917
10/19/57,13578.843
10/20/57,11555.7025
10/21/57,25557.0248
10/22/57,26158.0165
10/23/57,27530.5785
10/24/57,27461.157
10/25/57,25781.157
10/26/57,19890.2479
10/27/57,13680
10/28/57,32546.7769
10/29/57,36035.7025
10/30/57,36714.0496
10/31/57,35065.7851
11/1/57,31225.7851
11/2/57,26641.9835
11/3/57,24952.0661
11/4/57,32177.8512
11/5/57,30541.4876
11/6/57,31493.5537
11/7/57,33227.1074
11/8/57,33687.2727
11/9/57,23877.0248
11/10/57,16222.8099
11/11/57,31438.0165
11/12/57,34155.3719
11/13/57,37870.4132
11/14/57,43140.4959
11/15/57,43324.9587
11/16/57,38177.8512
11/17/57,31963.6364
11/18/57,40980.4959
11/19/57,42739.8347
11/20/57,36297.5207
11/21/57,38489.2562
11/22/57,39254.876
11/23/57,25035.3719
11/24/57,16928.9256
11/25/57,33469.0909
11/26/57,38064.7934
11/27/57,38441.6529
11/28/57,15028.7603
11/29/57,36672.3967
11/30/57,24105.124
12/1/57,24489.9174
12/2/57,42166.6116
12/3/57,41946.4463
12/4/57,42063.4711
12/5/57,40026.4463
12/6/57,38340.4959
12/7/57,23839.3388
12/8/57,12142.8099
12/9/57,27040.6612
12/10/57,34042.3141
12/11/57,36850.9091
12/12/57,39457.1901
12/13/57,40593.719
12/14/57,36418.5124
12/15/57,20937.5207
12/16/57,29627.1074
12/17/57,33360
12/18/57,40976.5289
12/19/57,43668.0992
12/20/57,42682.3141
12/21/57,38189.7521
12/22/57,32538.843
12/23/57,43205.9504
12/24/57,35236.3636
12/25/57,22575.8678
12/26/57,34216.8595
12/27/57,40629.4215
12/28/57,34855.5372
12/29/57,28992.3967
12/30/57,40552.0661
12/31/57,36259.8347
1/1/58,12505.7851
1/2/58,39804.2975
1/3/58,44989.0909
1/4/58,36428.4298
1/5/58,22915.0413
1/6/58,41133.2231
1/7/58,44108.4298
1/8/58,42438.3471
1/9/58,46909.0909
1/10/58,46062.1488
1/11/58,36196.3636
1/12/58,25862.4793
1/13/58,44483.3058
1/14/58,47097.5207
1/15/58,46415.2066
1/16/58,46651.2397
1/17/58,41164.9587
1/18/58,24224.1322
1/19/58,26411.9008
1/20/58,47289.9174
1/21/58,49376.5289
1/22/58,50751.0744
1/23/58,50534.876
1/24/58,51477.0248
1/25/58,47613.2231
1/26/58,33002.9752
1/27/58,43711.7355
1/28/58,40766.281
1/29/58,43489.5868
1/30/58,33663.4711
1/31/58,38308.7603
2/1/58,27435.3719
2/2/58,21473.0579
2/3/58,34740.4959
2/4/58,33607.9339
2/5/58,30474.0496
2/6/58,30214.2149
2/7/58,30134.876
2/8/58,19902.1488
2/9/58,14447.6033
2/10/58,28204.9587
2/11/58,32717.3554
2/12/58,38019.1736
2/13/58,36343.1405
2/14/58,34825.7851
2/15/58,25588.7603
2/16/58,18714.0496
2/17/58,33445.2893
2/18/58,35337.5207
2/19/58,32917.686
2/20/58,31802.9752
2/21/58,29902.8099
2/22/58,20753.0579
2/23/58,17061.8182
2/24/58,32578.5124
2/25/58,33149.7521
2/26/58,36198.3471
2/27/58,46187.1074
2/28/58,43832.7273
3/1/58,38495.2066
3/2/58,27237.0248
3/3/58,53238.3471
3/4/58,48476.0331
3/5/58,47821.4876
3/6/58,56653.8843
3/7/58,59131.2397
3/8/58,42868.7603
3/9/58,35065.7851
3/10/58,53026.1157
3/11/58,55618.5124
3/12/58,53627.1074
3/13/58,54652.562
3/14/58,53886.9422
3/15/58,48077.3554
3/16/58,29113.3884
3/17/58,48577.1901
3/18/58,54241.9835
3/19/58,55221.8182
3/20/58,50854.2149
3/21/58,42890.5785
3/22/58,41990.0826
3/23/58,28801.9835
3/24/58,48809.2562
3/25/58,49338.843
3/26/58,46321.9835
3/27/58,51123.9669
3/28/58,49634.3802
3/29/58,38858.1818
3/30/58,24305.4546
3/31/58,46262.4793
4/1/58,53573.5537
4/2/58,52780.1653
4/3/58,52794.0496
4/4/58,53803.6364
4/5/58,47567.6033
4/6/58,38798.6777
4/7/58,52089.9174
4/8/58,50455.5372
4/9/58,48702.1488
4/10/58,48928.2645
4/11/58,48289.5868
4/12/58,36787.438
4/13/58,25453.8843
4/14/58,45514.7107
4/15/58,50257.1901
4/16/58,53270.0826
4/17/58,54809.2562
4/18/58,55693.8843
4/19/58,44931.5703
4/20/58,36597.0248
4/21/58,56124.2975
4/22/58,58548.0992
4/23/58,58742.4793
4/24/58,56907.7686
4/25/58,56366.281
4/26/58,48172.562
4/27/58,38239.3388
4/28/58,53523.9669
4/29/58,54866.7769
4/30/58,56275.0413
5/1/58,48872.7273
5/2/58,51572.2314
5/3/58,34990.4132
5/4/58,26661.8182
5/5/58,49154.3802
5/6/58,39316.3636
5/7/58,33816.1984
5/8/58,35644.9587
5/9/58,41055.8678
5/10/58,28940.8265
5/11/58,22768.2645
5/12/58,41553.719
5/13/58,42525.6198
5/14/58,43459.8347
5/15/58,43890.2479
5/16/58,44298.843
5/17/58,31717.686
5/18/58,23176.8595
5/19/58,42876.6942
5/20/58,38039.0083
5/21/58,38005.2893
5/22/58,37515.3719
5/23/58,36610.9091
5/24/58,21790.4132
5/25/58,18355.0413
5/26/58,35928.595
5/27/58,39296.5289
5/28/58,43479.6694
5/29/58,46250.5785
5/30/58,19779.1736
5/31/58,21566.281
6/1/58,15748.7603
6/2/58,31618.5124
6/3/58,29738.1818
6/4/58,30146.7769
6/5/58,28462.8099
6/6/58,29220.4959
6/7/58,21108.0992
6/8/58,17837.3554
6/9/58,27782.4793
6/10/58,28484.6281
6/11/58,27691.2397
6/12/58,27258.843
6/13/58,28577.8512
6/14/58,19777.1901
6/15/58,15639.6694
6/16/58,28169.2562
6/17/58,30733.8843
6/18/58,34680.9917
6/19/58,33847.9339
6/20/58,31388.4298
6/21/58,22427.1074
6/22/58,20671.7355
6/23/58,32195.7025
6/24/58,32447.6033
6/25/58,34159.3388
6/26/58,34512.3967
6/27/58,34992.3967
6/28/58,24323.3058
6/29/58,20641.9835
6/30/58,31697.8512
7/1/58,29295.8678
7/2/58,30577.1901
7/3/58,29480.3306
7/4/58,18608.9256
7/5/58,23061.8182
7/6/58,19001.6529
7/7/58,30236.0331
7/8/58,31436.0331
7/9/58,35397.0248
7/10/58,37235.7025
7/11/58,36420.4959
7/12/58,25144.4628
7/13/58,20223.4711
7/14/58,33356.0331
7/15/58,32473.3884
7/16/58,32080.6612
7/17/58,31967.6033
7/18/58,30906.4463
7/19/58,23240.3306
7/20/58,15562.3141
7/21/58,30164.6281
7/22/58,31793.0579
7/23/58,30890.5785
7/24/58,28097.8512
7/25/58,29990.0826
7/26/58,24874.7107
7/27/58,19047.2727
7/28/58,31652.2314
7/29/58,33258.843
7/30/58,34042.3141
7/31/58,34794.0496
8/1/58,30658.5124
8/2/58,24839.0083
8/3/58,22514.3802
8/4/58,33385.7851
8/5/58,33383.8017
8/6/58,34068.0992
8/7/58,32562.6446
8/8/58,33401.6529
8/9/58,23644.9587
8/10/58,21685.2893
8/11/58,34819.8347
8/12/58,35531.9008
8/13/58,35117.3554
8/14/58,35323.6364
8/15/58,33405.6198
8/16/58,22772.2314
8/17/58,19267.438
8/18/58,31305.124
8/19/58,31043.3058
8/20/58,31725.6198
8/21/58,31826.7769
8/22/58,29034.0496
8/23/58,20943.4711
8/24/58,18458.1818
8/25/58,33639.6694
8/26/58,34339.8347
8/27/58,34272.3967
8/28/58,32187.7686
8/29/58,30265.7851
8/30/58,24269.7521
8/31/58,19634.3802
9/1/58,20082.6446
9/2/58,30979.8347
9/3/58,31114.7107
9/4/58,30862.8099
9/5/58,34431.0744
9/6/58,26632.0661
9/7/58,16883.3058
9/8/58,34480.6612
9/9/58,32007.2727
9/10/58,30610.9091
9/11/58,31678.0165
9/12/58,27244.9587
9/13/58,19681.9835
9/14/58,16889.2562
9/15/58,27294.5455
9/16/58,29071.7355
9/17/58,32394.0496
9/18/58,33756.6942
9/19/58,34431.0744
9/20/58,36888.595
9/21/58,14822.4793
9/22/58,25761.3223
9/23/58,24751.7355
9/24/58,23297.8512
9/25/58,24263.8017
9/26/58,26187.7686
9/27/58,17799.6694
9/28/58,16790.0826
9/29/58,28389.4215
9/30/58,30650.5785
10/1/58,31059.1736
10/2/58,31053.2231
10/3/58,25553.0579
10/4/58,19602.6446
10/5/58,13049.2562
10/6/58,20461.4876
10/7/58,20695.5372
10/8/58,20759.0083
10/9/58,21463.1405
10/10/58,21506.7769
10/11/58,18571.2397
10/12/58,14156.0331
10/13/58,29668.7603
10/14/58,30934.2149
10/15/58,30493.8843
10/16/58,25634.3802
10/17/58,28440.9917
10/18/58,18948.0992
10/19/58,14469.4215
10/20/58,24813.2231
10/21/58,24333.2231
10/22/58,24279.6694
10/23/58,25124.6281
10/24/58,24017.8512
10/25/58,17851.2397
10/26/58,13604.6281
10/27/58,25959.6694
10/28/58,27925.2893
10/29/58,27933.2231
10/30/58,28323.9669
10/31/58,27284.6281
11/1/58,18222.1488
11/2/58,14037.0248
11/3/58,26782.8099
11/4/58,26804.6281
11/5/58,28193.0579
11/6/58,26417.8512
11/7/58,26286.9422
11/8/58,15687.2727
11/9/58,11644.9587
11/10/58,24769.5868
11/11/58,21274.7107
11/12/58,25628.4298
11/13/58,26302.8099
11/14/58,26429.7521
11/15/58,15990.7438
11/16/58,18232.0661
11/17/58,33042.6446
11/18/58,31961.6529
11/19/58,31836.6942
11/20/58,31594.7107
11/21/58,31741.4876
11/22/58,21239.0083
11/23/58,21187.438
11/24/58,34901.157
11/25/58,29218.5124
11/26/58,32786.7769
11/27/58,14721.3223
11/28/58,31073.0579
11/29/58,24777.5207
11/30/58,22919.0083
12/1/58,33058.5124
12/2/58,33074.3802
12/3/58,33859.8347
12/4/58,37912.0661
12/5/58,30840.9917
12/6/58,20056.8595
12/7/58,27607.9339
12/8/58,38556.6942
12/9/58,26090.5785
12/10/58,20818.5124
12/11/58,25628.4298
12/12/58,27838.0165
12/13/58,24747.7686
12/14/58,22208.9256
12/15/58,29541.8182
12/16/58,25999.3388
12/17/58,24535.5372
12/18/58,30511.7355
12/19/58,34496.5289
12/20/58,26927.6033
12/21/58,21298.5124
12/22/58,30303.4711
12/23/58,28847.6033
12/24/58,24505.7851
12/25/58,13505.4546
12/26/58,28601.6529
12/27/58,29767.9339
12/28/58,24327.2727
12/29/58,30035.7025
12/30/58,30537.5207
12/31/58,29952.3967
1/1/59,14723.3058
1/2/59,25328.9256
1/3/59,24660.4959
1/4/59,22409.2562
1/5/59,29571.5703
1/6/59,26995.0413
1/7/59,27399.6694
1/8/59,24993.719
1/9/59,26983.1405
1/10/59,22625.4546
1/11/59,17067.7686
1/12/59,33679.3388
1/13/59,24136.8595
1/14/59,28510.4132
1/15/59,29125.2893
1/16/59,26423.8017
1/17/59,24341.157
1/18/59,20116.3636
1/19/59,28567.9339
1/20/59,24852.8926
1/21/59,24694.2149
1/22/59,28276.3636
1/23/59,29547.7686
1/24/59,23577.5207
1/25/59,20467.438
1/26/59,27655.5372
1/27/59,27405.6198
1/28/59,29101.4876
1/29/59,29924.6281
1/30/59,30819.1736
1/31/59,20957.3554
2/1/59,22105.7851
2/2/59,27953.0579
2/3/59,26209.5868
2/4/59,25598.6777
2/5/59,25386.4463
2/6/59,26915.7025
2/7/59,17472.3967
2/8/59,15310.4132
2/9/59,26160
2/10/59,25457.8512
2/11/59,26628.0992
2/12/59,23918.6777
2/13/59,24555.3719
2/14/59,18424.4628
2/15/59,16803.9669
2/16/59,29069.7521
2/17/59,26023.1405
2/18/59,24694.2149
2/19/59,23652.8926
2/20/59,23863.1405
2/21/59,19174.2149
2/22/59,17583.4711
2/23/59,22419.1736
2/24/59,25418.1818
2/25/59,23359.3388
2/26/59,22964.6281
2/27/59,22754.3802
2/28/59,17748.0992
3/1/59,15102.1488
3/2/59,22456.8595
3/3/59,24993.719
3/4/59,25676.0331
3/5/59,29926.6116
3/6/59,30815.2066
3/7/59,23333.5537
3/8/59,17291.9008
3/9/59,29559.6694
3/10/59,31261.4876
3/11/59,30230.0826
3/12/59,32852.2314
3/13/59,30850.9091
3/14/59,23896.8595
3/15/59,21080.3306
3/16/59,31176.1984
3/17/59,31876.3636
3/18/59,33377.8512
3/19/59,33685.2893
3/20/59,32759.0083
3/21/59,19564.9587
3/22/59,16006.6116
3/23/59,28637.3554
3/24/59,11186.7769
3/25/59,28103.8017
3/26/59,26866.1157
3/27/59,26052.8926
3/28/59,22643.3058
3/29/59,18408.595
3/30/59,29523.9669
3/31/59,29073.719
4/1/59,33415.5372
4/2/59,38520.9917
4/3/59,33488.9256
4/4/59,20277.0248
4/5/59,19681.9835
4/6/59,30620.8265
4/7/59,31001.6529
4/8/59,30285.6198
4/9/59,32624.1322
4/10/59,34720.6612
4/11/59,24787.438
4/12/59,23083.6364
4/13/59,33437.3554
4/14/59,31628.4298
4/15/59,31039.3388
4/16/59,30892.562
4/17/59,30954.0496
4/18/59,21233.0579
4/19/59,18372.8926
4/20/59,32167.9339
4/21/59,33655.5372
4/22/59,31418.1818
4/23/59,32751.0744
4/24/59,33405.6198
4/25/59,27970.9091
4/26/59,22417.1901
4/27/59,33968.9256
4/28/59,41129.2562
4/29/59,37870.4132
4/30/59,40097.8512
5/1/59,36636.6942
5/2/59,24412.562
5/3/59,18339.1736
5/4/59,32677.686
5/5/59,32757.0248
5/6/59,28437.0248
5/7/59,29059.8347
5/8/59,29280
5/9/59,23319.6694
5/10/59,19436.0331
5/11/59,31449.9174
5/12/59,33330.2479
5/13/59,34389.4215
5/14/59,35611.2397
5/15/59,36628.7603
5/16/59,28367.6033
5/17/59,22563.9669
5/18/59,35125.2893
5/19/59,31180.1653
5/20/59,36277.686
5/21/59,36047.6033
5/22/59,32899.8347
5/23/59,21284.6281
5/24/59,13868.4298
5/25/59,34365.6198
5/26/59,39540.4959
5/27/59,38796.6942
5/28/59,42426.4463
5/29/59,39683.3058
5/30/59,29924.6281
5/31/59,24704.1322
6/1/59,26056.8595
6/2/59,24059.5041
6/3/59,25624.4628
6/4/59,28204.9587
6/5/59,28512.3967
6/6/59,25707.7686
6/7/59,14062.8099
6/8/59,31529.2562
6/9/59,27403.6364
6/10/59,26764.9587
6/11/59,29758.0165
6/12/59,31715.7025
6/13/59,20624.1322
6/14/59,21667.438
6/15/59,27836.0331
6/16/59,25941.8182
6/17/59,27520.6612
6/18/59,28316.0331
6/19/59,28554.0496
6/20/59,23720.3306
6/21/59,15828.0992
6/22/59,28849.5868
6/23/59,27722.9752
6/24/59,28552.0661
6/25/59,26689.5868
6/26/59,25059.1736
6/27/59,19804.9587
6/28/59,15657.5207
6/29/59,23182.8099
6/30/59,24983.8017
7/1/59,25539.1736
7/2/59,26554.7107
7/3/59,20630.0826
7/4/59,12850.9091
7/5/59,11627.1074
7/6/59,26128.2645
7/7/59,27356.0331
7/8/59,27847.9339
7/9/59,29268.0992
7/10/59,30511.7355
7/11/59,23067.7686
7/12/59,19033.3884
7/13/59,30124.9587
7/14/59,24595.0413
7/15/59,30519.6694
7/16/59,30287.6033
7/17/59,30360.9917
7/18/59,23099.5041
7/19/59,20199.6694
7/20/59,29486.281
7/21/59,30589.0909
7/22/59,30934.2149
7/23/59,33891.5703
7/24/59,37253.5537
7/25/59,30523.6364
7/26/59,23642.9752
7/27/59,31511.405
7/28/59,31352.7273
7/29/59,29309.7521
7/30/59,30888.595
7/31/59,32887.9339
8/1/59,24103.1405
8/2/59,14429.7521
8/3/59,25576.8595
8/4/59,27042.6446
8/5/59,29756.0331
8/6/59,34286.281
8/7/59,34966.6116
8/8/59,25767.2727
8/9/59,23718.3471
8/10/59,34972.562
8/11/59,29262.1488
8/12/59,32917.686
8/13/59,31396.3636
8/14/59,28191.0744
8/15/59,23438.6777
8/16/59,19378.5124
8/17/59,29422.8099
8/18/59,31594.7107
8/19/59,32161.9835
8/20/59,32461.4876
8/21/59,35176.8595
8/22/59,26519.0083
8/23/59,19685.9504
8/24/59,32953.3884
8/25/59,31759.3388
8/26/59,32636.0331
8/27/59,34472.7273
8/28/59,33689.2562
8/29/59,25995.3719
8/30/59,22772.2314
8/31/59,32830.4132
9/1/59,28494.5455
9/2/59,28066.1157
9/3/59,29797.686
9/4/59,28897.1901
9/5/59,24061.4876
9/6/59,14528.9256
9/7/59,14507.1074
9/8/59,27096.1984
9/9/59,29153.0579
9/10/59,31705.7851
9/11/59,31497.5207
9/12/59,22764.2975
9/13/59,20009.2562
9/14/59,28218.843
9/15/59,26219.5041
9/16/59,24487.9339
9/17/59,23127.2727
9/18/59,26645.9504
9/19/59,22966.6116
9/20/59,14175.8678
9/21/59,28865.4546
9/22/59,28216.8595
9/23/59,27590.0826
9/24/59,30154.7107
9/25/59,30694.2149
9/26/59,25130.5785
9/27/59,15580.1653
9/28/59,28680.9917
9/29/59,30297.5207
9/30/59,31088.9256
10/1/59,23202.6446
10/2/59,21669.4215
10/3/59,30987.7686
10/4/59,29746.1157
10/5/59,21423.4711
10/6/59,23436.6942
10/7/59,22827.7686
10/8/59,25703.8017
10/9/59,24559.3388
10/10/59,17807.6033
10/11/59,15978.843
10/12/59,28801.9835
10/13/59,29385.124
10/14/59,27883.6364
10/15/59,26897.8512
10/16/59,24731.9008
10/17/59,19025.4546
10/18/59,15929.2562
10/19/59,23518.0165
10/20/59,23807.6033
10/21/59,23186.7769
10/22/59,23821.4876
10/23/59,25872.3967
10/24/59,20165.9504
10/25/59,11373.2231
10/26/59,25741.4876
10/27/59,26487.2727
10/28/59,24480
10/29/59,25098.843
10/30/59,24007.9339
10/31/59,14530.9091
11/1/59,10671.0744
11/2/59,22472.7273
11/3/59,21909.4215
11/4/59,21603.9669
11/5/59,20810.5785
11/6/59,23055.8678
11/7/59,18444.2975
11/8/59,15935.2066
11/9/59,23077.686
11/10/59,22920.9917
11/11/59,23309.7521
11/12/59,23258.1818
11/13/59,23139.1736
11/14/59,17319.6694
11/15/59,17670.7438
11/16/59,21988.7603
11/17/59,22526.281
11/18/59,22329.9174
11/19/59,26530.9091
11/20/59,21540.4959
11/21/59,17482.3141
11/22/59,13465.7851
11/23/59,22181.157
11/24/59,21647.6033
11/25/59,23085.6198
11/26/59,11500.1653
11/27/59,21840
11/28/59,17652.8926
11/29/59,16444.9587
11/30/59,20794.7107
12/1/59,18130.9091
12/2/59,17541.8182
12/3/59,19961.6529
12/4/59,24950.0826
12/5/59,18614.876
12/6/59,16792.0661
12/7/59,24079.3388
12/8/59,24323.3058
12/9/59,20548.7603
12/10/59,20140.1653
12/11/59,18573.2231
12/12/59,10950.7438
12/13/59,10565.9504
12/14/59,16817.8512
12/15/59,13977.5207
12/16/59,14961.3223
12/17/59,15246.9422
12/18/59,16191.0744
12/19/59,15726.9422
12/20/59,15020.8265
12/21/59,20953.3884
12/22/59,23898.843
12/23/59,23545.7851
12/24/59,19192.0661
12/25/59,11736.1984
12/26/59,15889.5868
12/27/59,16139.5041
12/28/59,23238.3471
12/29/59,21943.1405
12/30/59,22938.843
12/31/59,18967.9339
1/1/60,12686.281
1/2/60,17690.5785
1/3/60,15066.4463
1/4/60,23833.3884
1/5/60,20590.4132
1/6/60,21118.0165
1/7/60,20862.1488
1/8/60,20733.2231
1/9/60,22379.5041
1/10/60,15181.4876
1/11/60,20239.3388
1/12/60,21377.8512
1/13/60,24914.3802
1/14/60,24007.9339
1/15/60,23093.5537
1/16/60,21161.6529
1/17/60,15044.6281
1/18/60,23752.0661
1/19/60,22599.6694
1/20/60,21776.5289
1/21/60,24013.8843
1/22/60,20804.6281
1/23/60,13711.7355
1/24/60,12803.3058
1/25/60,25201.9835
1/26/60,22195.0413
1/27/60,22809.9174
1/28/60,23305.7851
1/29/60,22325.9504
1/30/60,16865.4546
1/31/60,16066.1157
2/1/60,22458.843
2/2/60,18261.8182
2/3/60,18571.2397
2/4/60,17589.4215
2/5/60,20401.9835
2/6/60,12595.0413
2/7/60,12539.5041
2/8/60,20586.4463
2/9/60,17579.5041
2/10/60,18051.5703
2/11/60,14693.5537
2/12/60,14824.4628
2/13/60,10339.8347
2/14/60,9326.28099
2/15/60,14271.0744
2/16/60,17994.0496
2/17/60,19799.0083
2/18/60,21705.124
2/19/60,20439.6694
2/20/60,14284.9587
2/21/60,15403.6364
2/22/60,17992.0661
2/23/60,20150.0826
2/24/60,17202.6446
2/25/60,18769.5868
2/26/60,23886.9422
2/27/60,17293.8843
2/28/60,17365.2893
2/29/60,28064.1322
3/1/60,28329.9174
3/2/60,25683.9669
3/3/60,21163.6364
3/4/60,20719.3388
3/5/60,11777.8512
3/6/60,10675.0413
3/7/60,20707.438
3/8/60,21818.1818
3/9/60,22252.562
3/10/60,22819.8347
3/11/60,28770.2479
3/12/60,15098.1818
3/13/60,12872.7273
3/14/60,22633.3884
3/15/60,24626.7769
3/16/60,25457.8512
3/17/60,26820.4959
3/18/60,24658.5124
3/19/60,18908.4298
3/20/60,16022.4793
3/21/60,28891.2397
3/22/60,30188.4298
3/23/60,29637.0248
3/24/60,25382.4793
3/25/60,27135.8678
3/26/60,19160.3306
3/27/60,18902.4793
3/28/60,23950.4132
3/29/60,28516.3636
3/30/60,29311.7355
3/31/60,27490.9091
4/1/60,30150.7438
4/2/60,23769.9174
4/3/60,18956.0331
4/4/60,29032.0661
4/5/60,25717.686
4/6/60,26999.0083
4/7/60,29912.7273
4/8/60,30533.5537
4/9/60,23145.124
4/10/60,19739.5041
4/11/60,34087.9339
4/12/60,35482.3141
4/13/60,34595.7025
4/14/60,35123.3058
4/15/60,34686.9422
4/16/60,27609.9174
4/17/60,22950.7438
4/18/60,36269.7521
4/19/60,37420.1653
4/20/60,37320.9917
4/21/60,36295.5372
4/22/60,32400
4/23/60,25584.7934
4/24/60,23157.0248
4/25/60,34133.5537
4/26/60,35559.6694
4/27/60,33849.9174
4/28/60,34185.124
4/29/60,34936.8595
4/30/60,25098.843
5/1/60,16409.2562
5/2/60,25118.6777
5/3/60,27383.8017
5/4/60,26425.7851
5/5/60,28593.719
5/6/60,28123.6364
5/7/60,21149.7521
5/8/60,14862.1488
5/9/60,29738.1818
5/10/60,31513.3884
5/11/60,28752.3967
5/12/60,31743.4711
5/13/60,31652.2314
5/14/60,24521.6529
5/15/60,16946.7769
5/16/60,27320.3306
5/17/60,30017.8512
5/18/60,31164.2975
5/19/60,29341.4876
5/20/60,31866.4463
5/21/60,27383.8017
5/22/60,20975.2066
5/23/60,31616.5289
5/24/60,31687.9339
5/25/60,33036.6942
5/26/60,35315.7025
5/27/60,33637.686
5/28/60,29040
5/29/60,22437.0248
5/30/60,22688.9256
5/31/60,34958.6777
6/1/60,35781.8182
6/2/60,38007.2727
6/3/60,36023.8017
6/4/60,27153.719
6/5/60,22185.124
6/6/60,34938.843
6/7/60,35585.4546
6/8/60,38949.4215
6/9/60,37023.4711
6/10/60,35827.438
6/11/60,29040
6/12/60,23627.1074
6/13/60,36926.281
6/14/60,36533.5537
6/15/60,38025.124
6/16/60,34919.0083
6/17/60,35781.8182
6/18/60,29664.7934
6/19/60,22671.0744
6/20/60,35301.8182
6/21/60,34895.2066
6/22/60,37844.6281
6/23/60,38786.7769
6/24/60,38013.2231
6/25/60,30698.1818
6/26/60,23678.6777
6/27/60,35202.6446
6/28/60,37604.6281
6/29/60,37557.0248
6/30/60,36503.8017
7/1/60,35990.0826
7/2/60,27133.8843
7/3/60,18837.0248
7/4/60,16411.2397
7/5/60,34026.4463
7/6/60,34220.8265
7/7/60,36523.6364
7/8/60,33972.8926
7/9/60,30747.7686
7/10/60,19707.7686
7/11/60,36676.3636
7/12/60,37019.5041
7/13/60,38312.7273
7/14/60,38027.1074
7/15/60,40327.9339
7/16/60,37707.7686
7/17/60,27490.9091
