Phoenix,Phoenix,Phoenix,Phoenix,Phoenix,Phoenix,Phoenix,Phoenix,Phoenix,Phoenix,Phoenix,Phoenix,Phoenix,Phoenix,Phoenix,Phoenix,Phoenix,Phoenix,Phoenix,Phoenix,Phoenix,Phoenix,Phoenix,Phoenix,Phoenix,Phoenix,Phoenix,Phoenix,Phoenix,Phoenix,Denver,Denver,Denver,Denver,Denver,Denver,Denver,Denver,Denver,Denver,Denver,Denver,Denver,Denver,Denver,Denver,Denver,Denver,Denver,Denver,Denver,Denver,Denver,Denver,Denver,Denver,Denver,Denver,Denver,Denver,LasVegas,LasVegas,LasVegas,LasVegas,LasVegas,LasVegas,LasVegas,LasVegas,LasVegas,LasVegas,LasVegas,LasVegas,LasVegas,LasVegas,LasVegas,LasVegas,LasVegas,LasVegas,LasVegas,LasVegas,LasVegas,LasVegas,LasVegas,LasVegas,LasVegas,LasVegas,LasVegas,LasVegas,LasVegas,LasVegas
maximum,maximum,maximum,maximum,maximum,Q3,Q3,Q3,Q3,Q3,median,median,median,median,median,mean,mean,mean,mean,mean,Q1,Q1,Q1,Q1,Q1,real,real,real,real,real,maximum,maximum,maximum,maximum,maximum,Q3,Q3,Q3,Q3,Q3,median,median,median,median,median,mean,mean,mean,mean,mean,Q1,Q1,Q1,Q1,Q1,real,real,real,real,real,maximum,maximum,maximum,maximum,maximum,Q3,Q3,Q3,Q3,Q3,median,median,median,median,median,mean,mean,mean,mean,mean,Q1,Q1,Q1,Q1,Q1,real,real,real,real,real
2666582244,2643730228,2614769402,2639320760,2572246485,1926791992,2032343924,1997074790,1991345922,2013215963,1518765249,1450116107,1478781774,1429794405,1488094289,1550863372,1513491519,1478601423,1485248266,1527818860,1122994448,1129965264,1202699498,1149086977,1100138911,2400027059,2447620346,2471249688,2436079025,2418820095,852170953.47,850166272.00,854463418.05,842204262.56,848397231.78,770786731.15,787294166.04,781355391.60,787126599.96,790680241.57,742584933.51,765741492.81,763857892.25,758453745.46,766302478.97,752133397.62,756152724.52,759066363.88,757021896.23,754401028.75,737804786.34,742142478.37,739519315.11,725034828.84,714814062.06,747567807.61,740219718.91,753500775.31,737549676.84,721879606.01,16408468497,16408631743,16408626907,16408632972,16408600059,13331975345,13332111986,13332037183,13331953776,13331943658,11590015843,11589947878,11590018153,11590023221,11589938439,12006584091,12006517031,12006601398,12006692054,12006562394,10379199693,10379191590,10379243151,10379181397,10379248939,15528190204,15528176011,15528299468,15528144254,15528222128
2638033767,2598288349,2550990851,2578344245,2548058962,1892241622,1976032033,1971615996,1964207706,1964581022,1459586924,1406637213,1430470433,1397404540,1460322455,1488976636,1484461479,1433124480,1426329950,1491583978,1089349364,1066558897,1173188760,1106100143,1067114402,2352621973,2386366051,2446250249,2382281999,2364449397,851572118.78,853255187.99,854286646.53,843649025.71,852680638.88,776668900.77,789923284.91,786760433.82,793068796.69,793400150.77,748339780.42,768500112.61,765030261.05,761432777.87,771275613.95,756333683.59,758585330.38,764003898.21,759601518.23,757815465.79,741210383.43,744869152.14,741049248.68,730767241.20,716146866.45,749894908.60,741763079.85,754468376.11,742661585.10,725554928.33,16442082424,16442270714,16442224144,16442266991,16442209579,13365629475,13365747337,13365674566,13365573876,13365557456,11623654007,11623587085,11623655704,11623651640,11623554671,12040215205,12040117393,12040227634,12040301907,12040200630,10412825487,10412843082,10412865147,10412756549,10412860563,15561809274,15561799235,15561928980,15561771335,15561862902
2640015524,2609571505,2555269393,2613130163,2579997899,1927870286,2011473762,1991724176,1977614233,1969591007,1472554483,1437909925,1425559138,1392558096,1485471677,1525062032,1513014899,1451996204,1442650201,1491485390,1125178239,1097044118,1191350871,1127640564,1063369346,2383814271,2385443622,2458279860,2388302081,2365503700,837187647.50,836172713.45,836525500.98,827241017.01,838416007.54,758663997.56,775425085.66,774307814.87,776732013.83,776368840.91,733728095.38,756202035.18,747869667.49,746245580.44,757023905.35,743513421.02,740803248.88,748747533.98,747165868.35,743713389.61,725010652.41,727210544.66,727517278.30,718663558.47,703644891.12,738164233.28,724621415.43,738863587.02,731103602.17,713621783.24,16861008215,16861195466,16861130946,16861205335,16861133594,13784548629,13784694731,13784587727,13784500030,13784438193,12042591093,12042500995,12042586443,12042590473,12042461872,12459107499,12459051326,12459132304,12459218870,12459106997,10831748709,10831761713,10831765365,10831668199,10831764959,15980722846,15980710664,15980835544,15980712698,15980783049
2641486405,2593323166,2560271380,2618880105,2564755574,1909037000,2006154447,1986290985,1952650789,1945974323,1453506381,1415612222,1410021507,1394713120,1460788526,1528408717,1485564642,1449526702,1430051690,1467945578,1118569560,1071722980,1189689170,1128162809,1037844394,2378844086,2360458779,2432008455,2391046760,2356407119,835016619.61,835753354.94,834734720.74,827355973.69,836181847.51,759740012.41,773311252.13,774759874.13,775182871.74,774221439.61,733300147.45,755705232.62,748675672.08,744903066.45,754689307.73,740688996.72,738234902.60,747494751.07,747896849.61,741101492.25,726369669.48,725717181.38,728851642.09,719583324.89,704780550.10,736376292.60,722605873.13,738367572.80,728920709.69,713382931.77,17057778803,17057978806,17057903785,17058011282,17057903231,13981312531,13981481037,13981367230,13981292069,13981229307,12239388387,12239292300,12239355983,12239378024,12239220632,12655872851,12655835245,12655913031,12656000949,12655895776,11028519236,11028550784,11028546149,11028460230,11028533713,16177500660,16177504544,16177609421,16177497317,16177553785
2673322006,2636766120,2573227909,2650573202,2591253884,1952994804,2048921460,2023330303,1980358076,1984916376,1478628561,1449747764,1432275668,1418156567,1475017925,1548212592,1511847120,1492901446,1469534433,1509599475,1158735842,1101949171,1235431198,1144539273,1066604296,2394963766,2375359660,2457027795,2414797326,2400019586,829076960.46,830813930.16,828706596.53,821194809.49,831196190.76,755619464.68,769626279.55,771126879.85,768893957.29,771510213.44,727818662.64,750707479.65,743837656.40,740125059.94,748488905.24,736721602.20,734008982.89,743695912.14,743458209.74,737135859.27,722938728.58,720800886.35,725002881.45,716091919.54,699777410.88,733944482.17,720009348.49,735844642.35,722968128.24,709217859.11,17115260160,17115458399,17115390263,17115511116,17115365259,14038812474,14038980014,14038852709,14038759718,14038700813,12296875625,12296765001,12296853706,12296867365,12296724562,12713348434,12713317130,12713405479,12713459153,12713401410,11085999478,11086021261,11086027468,11085935554,11086010857,16234981824,16234979520,16235105018,16234963490,16235046079
2702834640,2680241424,2622732224,2688822483,2648156845,1979810110,2084478207,2079039903,2023644616,2031999891,1507178299,1504154771,1468108600,1470731046,1509420492,1599785556,1565748016,1520966495,1527119430,1559977388,1185002914,1157433540,1273846187,1170824570,1108303502,2439575676,2411080989,2486995443,2470709793,2435557497,815807241.53,819992951.06,814880319.89,811455577.15,821715382.66,743985056.48,758192536.04,757642834.91,755533452.43,761152020.08,714551081.87,738472569.79,734194811.24,728224102.32,737893861.26,724788254.37,723317294.38,734054059.53,731856713.51,726924985.22,712143942.74,710201627.26,714861840.63,705268900.63,689784493.58,721379294.96,708788710.49,722663128.79,710503472.38,696149092.39,16972393578,16972590465,16972543275,16972635884,16972497122,13895982753,13896113961,13895990386,13895908457,13895816982,12154026332,12153936775,12154005567,12153999998,12153846144,12570496799,12570451209,12570527190,12570609882,12570542051,10943154924,10943214952,10943180534,10943043840,10943148880,16092105521,16092128911,16092275693,16092093370,16092178719
2627153606,2601313478,2560673555,2641755787,2587192849,1904711541,2010932414,2011934181,1973884854,1974190027,1431050066,1452458533,1387836304,1406093893,1456023289,1536966533,1500988868,1464629384,1459634150,1506206873,1132575737,1100353380,1208033709,1108949744,1053902145,2384682679,2354816598,2415129745,2389325603,2370983287,801221102.35,805230096.92,799127557.67,796503111.77,806725638.64,729497306.60,743176147.99,743454007.68,737943030.19,744308430.61,700690874.01,721671787.41,717958140.19,713598377.03,724072243.99,707724320.28,709027757.94,719309983.86,715361518.87,712072508.80,695168190.53,695407795.42,701071665.21,687684297.75,675749055.18,703854670.55,693116311.24,707914386.28,696677739.82,679893100.74,16395421679,16395577957,16395542926,16395641053,16395485717,13319002427,13319110898,13318988870,13318924399,13318846101,11577041497,11576962338,11576997738,11576994219,11576841036,11993506383,11993429962,11993507098,11993620785,11993541873,10366134243,10366213971,10366183520,10366009183,10366133715,15515128502,15515110325,15515267753,15515088716,15515178084
2520299643,2490809740,2455383016,2542509036,2492310062,1810257984,1923233814,1898848854,1854348293,1851893182,1314417513,1348309833,1290876318,1293508560,1356765977,1435201490,1374366074,1338917478,1333468960,1385576508,1024322734,987945301.7,1090886685,1007350331,946959233.7,2281116534,2238216686,2316537132,2271782789,2271661444,827735934.15,835050066.13,827360881.41,821869018.94,832517070.23,758773942.94,772207251.23,774945267.14,766651802.65,775002126.78,730604725.58,748490412.05,749270184.93,741251426.91,750091909.25,734075533.06,736228633.88,749521142.09,746844047.51,736720437.41,725653494.75,720535611.42,727919227.57,716191742.18,702897057.23,730302286.27,719083876.46,738253827.22,725391654.73,706077309.98,16001318712,16001493870,16001435581,16001546187,16001378235,12924891960,12924994775,12924884439,12924809423,12924763547,11182946062,11182827976,11182929066,11182894514,11182755142,11599418318,11599324607,11599434125,11599513640,11599432722,9972037240,9972138419,9972054639,9971902076,9972044868,15121028246,15121016841,15121172045,15120996880,15121064462
2420090289,2392460205,2323934773,2432353823,2395611043,1694888725,1822770749,1774986402,1720146430,1728575226,1189304029,1227053775,1187631051,1190393895,1232652305,1337867200,1272444967,1225337178,1229736404,1285694983,920251248.1,891406670.4,993865729.4,872876987.5,827214239.4,2156960125,2139306183,2204339604,2174414010,2157316064,934817986.63,942461591.25,935256586.85,931109212.49,943576437.38,868220266.63,878700943.28,880771057.45,872584750.90,882900811.52,841832885.72,854367855.33,856553121.22,847129856.24,859533800.01,839195557.88,842053278.94,854740082.71,858447186.41,848053541.80,837311380.90,825385900.69,839038405.10,824129771.51,813525660.01,837642448.81,824083556.78,845948433.22,834591400.03,811351504.01,15784840475,15784993708,15784934733,15785071643,15784885349,12708421053,12708527842,12708382914,12708332266,12708276309,10966465588,10966364203,10966454227,10966415320,10966264211,11382938637,11382839244,11382956412,11383037847,11382928238,9755563074,9755652350,9755570104,9755416251,9755566883,14904541074,14904519878,14904721551,14904492784,14904593662
2299558107,2274603357,2192365539,2302963875,2258140514,1562255275,1690737338,1629264136,1569822159,1614116356,1059589910,1082335087,1078435459,1080754650,1100264333,1187250819,1128715280,1098394203,1117318992,1178300888,778051097,756818532.1,875591515.1,723936242.6,707163851.7,2031682943,1998385747,2062981528,2034504259,2034961541,941817726.97,949838412.94,944769371.51,941408088.29,945930509.14,878660066.89,885819512.48,884382657.03,879867106.81,886558774.79,851684760.40,866117826.92,858308058.48,848683234.88,868063931.64,843478644.69,851686813.10,862003521.29,870176564.27,855252793.31,848992452.96,835584065.98,849235199.69,828180371.53,823770691.75,843777001.88,835194530.85,849043819.21,838789502.56,818630116.06,15739773540,15739938928,15739873894,15740028849,15739815503,12663328841,12663432536,12663287662,12663271074,12663182014,10921419040,10921274336,10921389414,10921380802,10921182709,11337868380,11337765079,11337884168,11337953489,11337837645,9710511580,9710586391,9710497171,9710367460,9710529538,14859461944,14859456092,14859646801,14859403343,14859524426
