"","evaporation_m","date"
"112",0.0000547123402357101,2007-04-22
"113",0.0000609233118593693,2007-04-23
"114",0.0000658579394221306,2007-04-24
"115",0.0000583312064409256,2007-04-25
"116",0.0000610528253018856,2007-04-26
"117",0.0000612655058503151,2007-04-27
"118",0.0000533263236284256,2007-04-28
"119",0.0000535402223467827,2007-04-29
"120",0.0000550427548587322,2007-04-30
"121",0.000050536286085844,2007-05-01
"122",0.0000460519716143608,2007-05-02
"123",0.0000384101271629333,2007-05-03
"124",0.0000283373109996319,2007-05-04
"125",0.0000317526832222939,2007-05-05
"126",0.0000300276484340429,2007-05-06
"127",0.0000283931884914637,2007-05-07
"128",0.000028068145737052,2007-05-08
"129",0.0000267734676599503,2007-05-09
"130",0.0000282993465662003,2007-05-10
"131",0.0000266968384385109,2007-05-11
"132",0.000026664886623621,2007-05-12
"133",0.0000247495640069246,2007-05-13
"134",0.0000205626226961613,2007-05-14
"135",0.0000197342839092016,2007-05-15
"136",0.0000197794195264578,2007-05-16
"137",0.0000194803774356842,2007-05-17
"138",0.0000193701777607203,2007-05-18
"139",0.0000179383549839258,2007-05-19
"140",0.0000176215507090092,2007-05-20
"141",0.0000163359381258488,2007-05-21
"142",0.0000136303715407848,2007-05-22
"143",0.0000128308711573482,2007-05-23
"144",0.0000120082395151258,2007-05-24
"145",0.0000122165223583579,2007-05-25
"146",0.0000119587406516075,2007-05-26
"147",0.0000128974914550781,2007-05-27
"148",0.0000123172299936414,2007-05-28
"149",0.0000106036989018321,2007-05-29
"150",0.00000997805781662464,2007-05-30
"151",0.00000973849464207888,2007-05-31
"152",0.00000985629297792911,2007-06-01
"153",0.0000097869262099266,2007-06-02
"154",0.00000975674390792847,2007-06-03
"155",0.00000938378926366568,2007-06-04
"156",0.0000100663146004081,2007-06-05
"157",0.00000901946984231472,2007-06-06
"158",0.00000633209245279431,2007-06-07
"159",0.00000626422138884664,2007-06-08
"160",0.00000651528965681791,2007-06-09
"161",0.00000702096568420529,2007-06-10
"162",0.00000737576326355338,2007-06-11
"163",0.0000067630005069077,2007-06-12
"164",0.00000648724380880594,2007-06-13
"165",0.00000629550172016025,2007-06-14
"166",0.00000672506727278233,2007-06-15
"167",0.00000629956042394042,2007-06-16
"168",0.00000563360610976815,2007-06-17
"169",0.00000544927967712283,2007-06-18
"170",0.00000582934590056539,2007-06-19
"171",0.00000529168685898185,2007-06-20
"172",0.00000479553220793605,2007-06-21
"173",0.00000455129984766245,2007-06-22
"174",0.00000521057145670056,2007-06-23
"175",0.00000519464118406177,2007-06-24
"176",0.00000458306865766645,2007-06-25
"177",0.00000467877183109522,2007-06-26
"178",0.00000449468987062573,2007-06-27
"179",0.00000447546411305666,2007-06-28
"180",0.00000425570691004395,2007-06-29
"181",0.00000398101797327399,2007-06-30
"182",0.00000391610711812973,2007-07-01
"183",0.00000393170164898038,2007-07-02
"184",0.0000035339966416359,2007-07-03
"185",0.00000315542588941753,2007-07-04
"186",0.00000319775380194187,2007-07-05
"187",0.00000344607536680996,2007-07-06
"188",0.00000366296386346221,2007-07-07
"189",0.00000337432860396802,2007-07-08
"190",0.00000321344006806612,2007-07-09
"191",0.00000275305169634521,2007-07-10
"192",0.00000340646365657449,2007-07-11
"193",0.00000320117198862135,2007-07-12
"194",0.00000317684933543205,2007-07-13
"195",0.0000029873657040298,2007-07-14
"196",0.00000279498286545277,2007-07-15
"197",0.00000280020153149962,2007-07-16
"198",0.00000305325328372419,2007-07-17
"199",0.00000306900031864643,2007-07-18
"200",0.00000276010134257376,2007-07-19
"201",0.00000264987186528742,2007-07-20
"202",0.00000242660520598292,2007-07-21
"203",0.00000203695683740079,2007-07-22
"204",0.00000216482533141971,2007-07-23
"205",0.0000599644780158997,2007-07-24
"206",0.0000953088998794556,2007-07-25
"207",0.000082464687526226,2007-07-26
"208",0.000088090792298317,2007-07-27
"209",0.000159136205911636,2007-07-28
"210",0.000146759271621704,2007-07-29
"211",0.000129057124257088,2007-07-30
"212",0.000116355985403061,2007-07-31
"213",0.000174162790179253,2007-08-01
"214",0.000227263584733009,2007-08-02
"215",0.000244779512286186,2007-08-03
"216",0.000223266050219536,2007-08-04
"217",0.000202488958835602,2007-08-05
"218",0.00016791558265686,2007-08-06
"219",0.000136772155761719,2007-08-07
"220",0.000116742648184299,2007-08-08
"221",0.000107902064919472,2007-08-09
"222",0.0000983000472187996,2007-08-10
"223",0.0000858387127518654,2007-08-11
"224",0.000077015720307827,2007-08-12
"225",0.000074327178299427,2007-08-13
"226",0.0000563802495598793,2007-08-14
"227",0.0000575878918170929,2007-08-15
"228",0.0000516211837530136,2007-08-16
"229",0.0000512165203690529,2007-08-17
"230",0.000046905305236578,2007-08-18
"231",0.0000445254519581795,2007-08-19
"232",0.000039633359760046,2007-08-20
"233",0.0000322036743164063,2007-08-21
"234",0.0000317825935781002,2007-08-22
"235",0.0000297692567110062,2007-08-23
"236",0.0000274505615234375,2007-08-24
"237",0.000025757871568203,2007-08-25
"238",0.0000248695984482765,2007-08-26
"239",0.0000753953754901886,2007-08-27
"240",0.0000825251787900925,2007-08-28
"241",0.0000755638405680656,2007-08-29
"242",0.0000767706334590912,2007-08-30
"243",0.0000659452527761459,2007-08-31
"244",0.000061986468732357,2007-09-01
"245",0.0000564686246216297,2007-09-02
"246",0.0000584102161228657,2007-09-03
"247",0.0000690573453903198,2007-09-04
"248",0.0000637485682964325,2007-09-05
"249",0.0000466260053217411,2007-09-06
"250",0.0000453490577638149,2007-09-07
"251",0.0000420127846300602,2007-09-08
"252",0.0000398458540439606,2007-09-09
"253",0.0000415063463151455,2007-09-10
"254",0.0000398450940847397,2007-09-11
"255",0.0000423984974622726,2007-09-12
"256",0.000040873933583498,2007-09-13
"257",0.0000407121293246746,2007-09-14
"258",0.0000354695729911327,2007-09-15
"259",0.0000315422974526882,2007-09-16
"260",0.000025279525667429,2007-09-17
"261",0.0000231939740478992,2007-09-18
"262",0.0000244265738874674,2007-09-19
"263",0.0000226077884435654,2007-09-20
"264",0.0000606084279716015,2007-09-21
"265",0.000203711941838264,2007-09-22
"266",0.00018046273291111,2007-09-23
"267",0.000131731361150742,2007-09-24
"268",0.000127742618322372,2007-09-25
"269",0.000113459348678589,2007-09-26
"270",0.000116715058684349,2007-09-27
"271",0.000128743067383766,2007-09-28
"272",0.000105847626924515,2007-09-29
"273",0.0000972225964069366,2007-09-30
"274",0.000102194644510746,2007-10-01
"275",0.0000774985700845718,2007-10-02
"276",0.0000826009213924408,2007-10-03
"277",0.0000958221703767776,2007-10-04
"278",0.000100457765161991,2007-10-05
"279",0.0000638362988829613,2007-10-06
"280",0.0000495835281908512,2007-10-07
"281",0.0000556348562240601,2007-10-08
"282",0.0000616784989833832,2007-10-09
"283",0.0000599474795162678,2007-10-10
"284",0.0000479388535022736,2007-10-11
"285",0.000049342904239893,2007-10-12
"286",0.0000351998284459114,2007-10-13
"287",0.0000342192389070988,2007-10-14
"288",0.0000338900275528431,2007-10-15
"289",0.0000352851860225201,2007-10-16
"290",0.0000316427014768124,2007-10-17
"291",0.0000284776296466589,2007-10-18
"292",0.0000268085934221745,2007-10-19
"293",0.0000309555660933256,2007-10-20
"294",0.0000360099487006664,2007-10-21
"295",0.0000284198001027107,2007-10-22
"296",0.0000289614796638489,2007-10-23
"297",0.0000260082092136145,2007-10-24
"298",0.0000250074155628681,2007-10-25
"299",0.0000242326352745295,2007-10-26
"300",0.0000253970287740231,2007-10-27
"301",0.0000249511115252972,2007-10-28
"302",0.0000238149724900723,2007-10-29
"303",0.0000232747066766024,2007-10-30
"304",0.000017220551148057,2007-10-31
"305",0.0000149881290271878,2007-11-01
"306",0.0000175907891243696,2007-11-02
"307",0.0000176885351538658,2007-11-03
"308",0.0000151305543258786,2007-11-04
"309",0.0000141698364168406,2007-11-05
"310",0.0000132860410958529,2007-11-06
"311",0.0000159609690308571,2007-11-07
"312",0.0000118504641577601,2007-11-08
"313",0.0000149042354896665,2007-11-09
"314",0.0000131773678585887,2007-11-10
"315",0.000011950409039855,2007-11-11
"316",0.0000125796208158135,2007-11-12
"317",0.0000120857236906886,2007-11-13
"318",0.0000126103777438402,2007-11-14
"319",0.0000136176450178027,2007-11-15
"320",0.00000851824972778559,2007-11-16
"321",0.0000100773926824331,2007-11-17
"322",0.0000114026488736272,2007-11-18
"323",0.0000147418826818466,2007-11-19
"324",0.0000116810416802764,2007-11-20
"325",0.0000117155145853758,2007-11-21
"326",0.0000112402345985174,2007-11-22
"327",0.0000114571843296289,2007-11-23
"328",0.000017232358455658,2007-11-24
"329",0.0000165166314691305,2007-11-25
"330",0.0000241248477250338,2007-11-26
"331",0.0000249105226248503,2007-11-27
"332",0.0000228445734828711,2007-11-28
"333",0.0000212801210582256,2007-11-29
"334",0.0000277036130428314,2007-11-30
"335",0.000060265563428402,2007-12-01
"336",0.0000357519090175629,2007-12-02
"337",0.0000352280586957931,2007-12-03
"338",0.0000437900088727474,2007-12-04
"339",0.0000471367798745632,2007-12-05
"340",0.0000377801544964313,2007-12-06
"341",0.0000768791288137436,2007-12-07
"342",0.0000690615549683571,2007-12-08
"343",0.00010649636387825,2007-12-09
"344",0.0000242443587630987,2007-12-10
"345",0.0000273211058229208,2007-12-11
"346",0.00000285407062619925,2007-12-12
"347",0.0000237193610519171,2007-12-13
"348",0.0000238948371261358,2007-12-14
"349",0.000113182678818703,2007-12-15
"350",0.0000939612686634064,2007-12-16
"351",0.000115184262394905,2007-12-17
"352",0.0000737426429986954,2007-12-18
"353",0.000032349456101656,2007-12-19
"354",0.0000299710091203451,2007-12-20
"355",0.0000862775892019272,2007-12-21
"356",0.00018126218020916,2007-12-22
"357",0.000100024595856667,2007-12-23
"358",0.0000340310372412205,2007-12-24
"359",0.0000424577035009861,2007-12-25
"360",0.0000137125561013818,2007-12-26
"361",0.000047197874635458,2007-12-27
"362",0.000011408019810915,2007-12-28
"363",0.0000144483037292957,2007-12-29
"364",0.0000232072453945875,2007-12-30
"365",0.0000261372067034245,2007-12-31
