"","evaporation_m","date"
"1",0.0000106473695486784,2016-01-01
"2",0.0000736791640520096,2016-01-02
"3",0.0000459428988397121,2016-01-03
"4",0.0000344651192426682,2016-01-04
"5",0.0000183092057704926,2016-01-05
"6",0.0000554717108607292,2016-01-06
"7",0.00012932825088501,2016-01-07
"8",0.000141626060009003,2016-01-08
"9",0.0000899266600608826,2016-01-09
"10",0.0000724595338106155,2016-01-10
"11",0.0000179022215306759,2016-01-11
"12",0.0000204115603119135,2016-01-12
"13",0.0000409596562385559,2016-01-13
"14",0.0000460532121360302,2016-01-14
"15",0.0000591337606310844,2016-01-15
"16",0.0000313685908913612,2016-01-16
"17",0.0000413468033075333,2016-01-17
"18",0.0000599358528852463,2016-01-18
"19",0.000041532501578331,2016-01-19
"20",0.0000207973625510931,2016-01-20
"21",0.0000470356717705727,2016-01-21
"22",0.0000605628974735737,2016-01-22
"23",0.000077477902173996,2016-01-23
"24",0.000069301649928093,2016-01-24
"25",0.0000348837301135063,2016-01-25
"26",0.0000396489575505257,2016-01-26
"27",0.0000367776490747929,2016-01-27
"28",0.0000400330200791359,2016-01-28
"29",0.0000563405454158783,2016-01-29
"30",0.0000593638308346272,2016-01-30
"31",0.0000528794564306736,2016-01-31
"32",0.000127246469259262,2016-02-01
"33",0.000207166373729706,2016-02-02
"34",0.000159272864460945,2016-02-03
"35",0.000037232331931591,2016-02-04
"36",0.0000479609668254852,2016-02-05
"37",0.0000994658768177033,2016-02-06
"38",0.0000732270777225494,2016-02-07
"39",0.0000794859975576401,2016-02-08
"40",0.0000681433752179146,2016-02-09
"41",0.0000565274059772491,2016-02-10
"42",0.0000666437074542046,2016-02-11
"43",0.0000604409202933311,2016-02-12
"44",0.0000629137009382248,2016-02-13
"45",0.0000830952748656273,2016-02-14
"46",0.0000662360787391663,2016-02-15
"47",0.0000618344135582447,2016-02-16
"48",0.0000831642150878906,2016-02-17
"49",0.000138395965099335,2016-02-18
"50",0.0000898362100124359,2016-02-19
"51",0.0000792174637317658,2016-02-20
"52",0.0000716191977262497,2016-02-21
"53",0.0000869618505239487,2016-02-22
"54",0.0000616722404956818,2016-02-23
"55",0.000054467435926199,2016-02-24
"56",0.0000618865936994553,2016-02-25
"57",0.0000723669081926346,2016-02-26
"58",0.0000729622170329094,2016-02-27
"59",0.000076978512108326,2016-02-28
"60",0.000110814176499844,2016-02-29
"61",0.0000762258917093277,2016-03-01
"62",0.0000763815268874168,2016-03-02
"63",0.0000760263353586197,2016-03-03
"64",0.0000756897032260895,2016-03-04
"65",0.0000686193257570267,2016-03-05
"66",0.0000981413275003433,2016-03-06
"67",0.000145839184522629,2016-03-07
"68",0.0000793615728616714,2016-03-08
"69",0.0000765518471598625,2016-03-09
"70",0.000084907166659832,2016-03-10
"71",0.0000990653932094574,2016-03-11
"72",0.0000951094925403595,2016-03-12
"73",0.0000765406787395477,2016-03-13
"74",0.0000712526887655258,2016-03-14
"75",0.0000791281759738922,2016-03-15
"76",0.0000718199461698532,2016-03-16
"77",0.0000628556832671165,2016-03-17
"78",0.0000703395754098892,2016-03-18
"79",0.0000682752802968025,2016-03-19
"80",0.0000729068592190742,2016-03-20
"81",0.000074597992002964,2016-03-21
"82",0.0000660534650087357,2016-03-22
"83",0.000137218087911606,2016-03-23
"84",0.0000556640028953552,2016-03-24
"85",0.0000586296990513802,2016-03-25
"86",0.0000553398467600346,2016-03-26
"87",0.0000488345697522163,2016-03-27
"88",0.0000559558123350143,2016-03-28
"89",0.0000432705357670784,2016-03-29
"90",0.0000279673151671886,2016-03-30
"91",0.000117823518812656,2016-03-31
