"","evaporation_m","date"
"1",0.0000366384498775005,2009-01-01
"2",0.0000534866601228714,2009-01-02
"3",0.0000389835834503174,2009-01-03
"4",0.0000237600412219763,2009-01-04
"5",0.0000234786383807659,2009-01-05
"6",0.000036792878061533,2009-01-06
"7",0.0000472329705953598,2009-01-07
"8",0.0000383983440697193,2009-01-08
"9",0.0000656120181083679,2009-01-09
"10",0.0000392904542386532,2009-01-10
"11",0.0000607839189469814,2009-01-11
"12",0.000051251620054245,2009-01-12
"13",0.0000461081974208355,2009-01-13
"14",0.0000565242320299149,2009-01-14
"15",0.0000504845604300499,2009-01-15
"16",0.0000430780649185181,2009-01-16
"17",0.0000378198847174644,2009-01-17
"18",0.0000424670986831188,2009-01-18
"19",0.000046303529292345,2009-01-19
"20",0.0000537786856293678,2009-01-20
"21",0.0000565396025776863,2009-01-21
"22",0.0000540668927133083,2009-01-22
"23",0.000031345222145319,2009-01-23
"24",0.0000372737422585487,2009-01-24
"25",0.0000426936447620392,2009-01-25
"26",0.0000395720079541206,2009-01-26
"27",0.0000408279597759247,2009-01-27
"28",0.0000372068472206593,2009-01-28
"29",0.0000404292903840542,2009-01-29
"30",0.0000469524227082729,2009-01-30
"31",0.0000431023240089416,2009-01-31
"32",0.0000540850535035133,2009-02-01
"33",0.0000462785363197327,2009-02-02
"34",0.0000531952828168869,2009-02-03
"35",0.0000653311461210251,2009-02-04
"36",0.0000726910755038261,2009-02-05
"37",0.0000547076798975468,2009-02-06
"38",0.0000266757514327765,2009-02-07
"39",0.0000718225538730621,2009-02-08
"40",0.000164347842335701,2009-02-09
"41",0.000045572143048048,2009-02-10
"42",0.0000428834818303585,2009-02-11
"43",0.0000421423949301243,2009-02-12
"44",0.0000328454747796059,2009-02-13
"45",0.0001777753084898,2009-02-14
"46",0.0000588526912033558,2009-02-15
"47",0.000090236634016037,2009-02-16
"48",0.000123599641025066,2009-02-17
"49",0.0000699461624026298,2009-02-18
"50",0.000078298382461071,2009-02-19
"51",0.0000777202174067497,2009-02-20
"52",0.000095164068043232,2009-02-21
"53",0.000104445852339268,2009-02-22
"54",0.000103889711201191,2009-02-23
"55",0.000089640773832798,2009-02-24
"56",0.000107854954898357,2009-02-25
"57",0.000081516794860363,2009-02-26
"58",0.0000776936635375023,2009-02-27
"59",0.0000847260430455208,2009-02-28
"60",0.000116019777953625,2009-03-01
"61",0.0000975845903158188,2009-03-02
"62",0.000133423313498497,2009-03-03
"63",0.000111130401492119,2009-03-04
"64",0.000075298398733139,2009-03-05
"65",0.0000601282343268394,2009-03-06
"66",0.0000584300830960274,2009-03-07
"67",0.0000608755461871624,2009-03-08
"68",0.0000712888091802597,2009-03-09
"69",0.0000595955178141594,2009-03-10
"70",0.0000687116980552673,2009-03-11
"71",0.0000708203986287117,2009-03-12
"72",0.0000744083449244499,2009-03-13
"73",0.0000714741870760918,2009-03-14
"74",0.0000732908919453621,2009-03-15
"75",0.0000727093517780304,2009-03-16
"76",0.0000687012672424316,2009-03-17
"77",0.0000641665980219841,2009-03-18
"78",0.0000661413297057152,2009-03-19
"79",0.0000736314356327057,2009-03-20
"80",0.000073265939950943,2009-03-21
"81",0.0000593905374407768,2009-03-22
"82",0.000054594025015831,2009-03-23
"83",0.0000519046038389206,2009-03-24
"84",0.000057520180940628,2009-03-25
"85",0.0000668649822473526,2009-03-26
"86",0.0000578690655529499,2009-03-27
"87",0.0000564164221286774,2009-03-28
"88",0.0000636628493666649,2009-03-29
"89",0.00005987998098135,2009-03-30
"90",0.0000502544566988945,2009-03-31
"91",0.0000627362579107284,2009-04-01
"92",0.0000612677745521069,2009-04-02
"93",0.0000473792850971222,2009-04-03
"94",0.0000485994257032871,2009-04-04
"95",0.0000443321205675602,2009-04-05
"96",0.0000530158653855324,2009-04-06
"97",0.0000628786012530327,2009-04-07
"98",0.000057745911180973,2009-04-08
"99",0.0000403639897704124,2009-04-09
"100",0.0000423958972096443,2009-04-10
"101",0.0000568886622786522,2009-04-11
"102",0.0000666174665093422,2009-04-12
"103",0.0000627466142177582,2009-04-13
"104",0.0000759064480662346,2009-04-14
"105",0.0000458739399909973,2009-04-15
"106",0.0000448912978172302,2009-04-16
"107",0.0000502901636064053,2009-04-17
"108",0.0000533569343388081,2009-04-18
"109",0.0000524118691682816,2009-04-19
"110",0.0000510553605854511,2009-04-20
"111",0.0000502873547375202,2009-04-21
"112",0.0000495465360581875,2009-04-22
"113",0.0000497655645012856,2009-04-23
"114",0.0000481088273227215,2009-04-24
"115",0.0000337303169071674,2009-04-25
"116",0.0000322343744337559,2009-04-26
"117",0.0000354201681911945,2009-04-27
"118",0.0000360385440289974,2009-04-28
"119",0.000029854902997613,2009-04-29
"120",0.00002931216545403,2009-04-30
"121",0.000024983948096633,2009-05-01
"122",0.0000330370478332043,2009-05-02
"123",0.000032660186290741,2009-05-03
"124",0.0000303866267204285,2009-05-04
"125",0.0000302882995456457,2009-05-05
"126",0.0000283284615725279,2009-05-06
"127",0.0000277901608496904,2009-05-07
"128",0.0000271220710128546,2009-05-08
"129",0.000025297038257122,2009-05-09
"130",0.0000238715838640928,2009-05-10
"131",0.0000237273871898651,2009-05-11
"132",0.0000222369357943535,2009-05-12
"133",0.0000201496593654156,2009-05-13
"134",0.000018688689917326,2009-05-14
"135",0.0000179403983056545,2009-05-15
"136",0.0000178135689347982,2009-05-16
"137",0.000017213013023138,2009-05-17
"138",0.0000142269590869546,2009-05-18
"139",0.0000173256825655699,2009-05-19
"140",0.0000157263688743114,2009-05-20
"141",0.0000139994854107499,2009-05-21
"142",0.0000134841613471508,2009-05-22
"143",0.0000130322258919477,2009-05-23
"144",0.0000139039615169168,2009-05-24
"145",0.000013050994835794,2009-05-25
"146",0.0000116340946406126,2009-05-26
"147",0.0000147727355360985,2009-05-27
"148",0.0000127450870350003,2009-05-28
"149",0.0000171615593135357,2009-05-29
