"","evaporation_m","date"
"1",0.0000525477007031441,2014-01-01
"2",0.0000359216295182705,2014-01-02
"3",0.000033306397497654,2014-01-03
"4",0.0000535063222050667,2014-01-04
"5",0.0000454660952091217,2014-01-05
"6",0.0000302086193114519,2014-01-06
"7",0.0000319650582969189,2014-01-07
"8",0.0000326856710016727,2014-01-08
"9",0.0000346830151975155,2014-01-09
"10",0.0000474027097225189,2014-01-10
"11",0.000038264524191618,2014-01-11
"12",0.0000584740899503231,2014-01-12
"13",0.0000381632074713707,2014-01-13
"14",0.0000474064014852047,2014-01-14
"15",0.0000492627546191216,2014-01-15
"16",0.0000531427003443241,2014-01-16
"17",0.0000408465564250946,2014-01-17
"18",0.0000449773631989956,2014-01-18
"19",0.0000322672463953495,2014-01-19
"20",0.0000335205681622028,2014-01-20
"21",0.0000428621508181095,2014-01-21
"22",0.0000490102842450142,2014-01-22
"23",0.0000299894101917744,2014-01-23
"24",0.0000579618215560913,2014-01-24
"25",0.0000464145205914974,2014-01-25
"26",0.0000410835258662701,2014-01-26
"27",0.000042056854814291,2014-01-27
"28",0.000046935148537159,2014-01-28
"29",0.0000425398238003254,2014-01-29
"30",0.0000506071150302887,2014-01-30
"31",0.0000392229855060577,2014-01-31
"32",0.000038472805172205,2014-02-01
"33",0.00000866921991109848,2014-02-02
"34",0.0000330980271100998,2014-02-03
"35",0.000021442199125886,2014-02-04
"36",0.0000291686095297337,2014-02-05
"37",0.0000390227995812893,2014-02-06
"38",0.000041894469410181,2014-02-07
"39",0.0000444357916712761,2014-02-08
"40",0.0000442382805049419,2014-02-09
"41",0.0000536746606230736,2014-02-10
"42",0.0000560787916183472,2014-02-11
"43",0.0000543019697070122,2014-02-12
"44",0.000053522914648056,2014-02-13
"45",0.0000557340681552887,2014-02-14
"46",0.0000519899278879166,2014-02-15
"47",0.0000618496388196945,2014-02-16
"48",0.0000531613752245903,2014-02-17
"49",0.0000431829616427422,2014-02-18
"50",0.0000567448735237122,2014-02-19
"51",0.0000467542111873627,2014-02-20
"52",0.0000363312996923924,2014-02-21
"53",0.0000353906564414501,2014-02-22
"54",0.0000397459119558334,2014-02-23
"55",0.0000411825031042099,2014-02-24
"56",0.0000407755747437477,2014-02-25
"57",0.0000420299470424652,2014-02-26
"58",0.0000520582720637321,2014-02-27
"59",0.0000327555648982525,2014-02-28
"60",0.000129164636135101,2014-03-01
"61",0.0000832483097910881,2014-03-02
"62",0.0000730301514267922,2014-03-03
"63",0.0000992140769958496,2014-03-04
"64",0.0000879948437213898,2014-03-05
"65",0.000088402584195137,2014-03-06
"66",0.0000979096367955208,2014-03-07
"67",0.0000922735929489136,2014-03-08
"68",0.0000777771323919296,2014-03-09
"69",0.000084964282810688,2014-03-10
"70",0.0000815300270915031,2014-03-11
"71",0.0000694230645895004,2014-03-12
"72",0.0000635271593928337,2014-03-13
"73",0.0000772165805101395,2014-03-14
"74",0.0000779432654380798,2014-03-15
"75",0.0000697964504361153,2014-03-16
"76",0.0000722870007157326,2014-03-17
"77",0.0000776022374629974,2014-03-18
"78",0.0000522401109337807,2014-03-19
"79",0.0000550121553242207,2014-03-20
"80",0.0000640299320220947,2014-03-21
"81",0.0000624343678355217,2014-03-22
"82",0.0000549947023391724,2014-03-23
"83",0.0000568785071372986,2014-03-24
"84",0.0000589946880936623,2014-03-25
"85",0.0000535702519118786,2014-03-26
"86",0.0000395028181374073,2014-03-27
"87",0.0000430390425026417,2014-03-28
"88",0.0000531387031078339,2014-03-29
"89",0.0000577848814427853,2014-03-30
"90",0.0000435953065752983,2014-03-31
"91",0.0000480100102722645,2014-04-01
"92",0.0000245860628783703,2014-04-02
"93",0.0000407970249652863,2014-04-03
"94",0.0000477001219987869,2014-04-04
"95",0.0000475312806665897,2014-04-05
"96",0.0000466174632310867,2014-04-06
"97",0.0000459753423929214,2014-04-07
"98",0.0000425378121435642,2014-04-08
"99",0.0000481267683207989,2014-04-09
"100",0.0000425365306437016,2014-04-10
"101",0.0000406173728406429,2014-04-11
"102",0.0000401899106800556,2014-04-12
"103",0.0000405120700597763,2014-04-13
"104",0.0000336138904094696,2014-04-14
"105",0.000026909027248621,2014-04-15
"106",0.0000286593325436115,2014-04-16
"107",0.0000306157544255257,2014-04-17
"108",0.0000287292990833521,2014-04-18
"109",0.000026787344366312,2014-04-19
"110",0.0000283654779195786,2014-04-20
"111",0.0000305917859077454,2014-04-21
"112",0.0000325574465095997,2014-04-22
"113",0.0000243793036788702,2014-04-23
"114",0.0000220679622143507,2014-04-24
"115",0.0000255861077457666,2014-04-25
"116",0.0000179017093032598,2014-04-26
"117",0.0000240270681679249,2014-04-27
"118",0.0000232678055763245,2014-04-28
"119",0.000026178315281868,2014-04-29
"120",0.0000265442822128534,2014-04-30
"121",0.0000234036259353161,2014-05-01
"122",0.0000218272712081671,2014-05-02
"123",0.0000235972907394171,2014-05-03
"124",0.0000240906067192554,2014-05-04
"125",0.0000230926517397165,2014-05-05
"126",0.0000186034850776196,2014-05-06
"127",0.0000154794827103615,2014-05-07
"128",0.0000170695502310991,2014-05-08
"129",0.0000182724297046661,2014-05-09
"130",0.0000177137143909931,2014-05-10
"131",0.0000205201413482428,2014-05-11
"132",0.0000160720478743315,2014-05-12
