"","evaporation_m","date"
"178",0.00000490365596488118,2013-06-27
"179",0.00000496780406683683,2013-06-28
"180",0.00000789083819836378,2013-06-29
"181",0.0000079558715224266,2013-06-30
"182",0.0000125136720016599,2013-07-01
"183",0.0000157218929380178,2013-07-02
"184",0.0000204039923846722,2013-07-03
"185",0.00001847287081182,2013-07-04
"186",0.0000200378410518169,2013-07-05
"187",0.0000178231205791235,2013-07-06
"188",0.0000196872558444738,2013-07-07
"189",0.0000202574152499437,2013-07-08
"190",0.000018739165738225,2013-07-09
"191",0.0000135462954640388,2013-07-10
"192",0.0000135396122932434,2013-07-11
"193",0.0000219974368810654,2013-07-12
"194",0.0000319510214030743,2013-07-13
"195",0.0000301329642534256,2013-07-14
"196",0.0000298918765038252,2013-07-15
"197",0.0000295920111238956,2013-07-16
"198",0.0000268325805664062,2013-07-17
"199",0.0000242231134325266,2013-07-18
"200",0.0000213058777153492,2013-07-19
"201",0.0000291289370507002,2013-07-20
"202",0.000130396842956543,2013-07-21
"203",0.000129366278648376,2013-07-22
"204",0.000186990514397621,2013-07-23
"205",0.000195201903581619,2013-07-24
"206",0.000197873622179031,2013-07-25
"207",0.000191538721323013,2013-07-26
"208",0.000229959011077881,2013-07-27
"209",0.000183787539601326,2013-07-28
"210",0.000182320013642311,2013-07-29
"211",0.000156720757484436,2013-07-30
"212",0.000135014891624451,2013-07-31
"213",0.000135458558797836,2013-08-01
"214",0.000106948614120483,2013-08-02
"215",0.0000950306057929993,2013-08-03
"216",0.0000837432518601418,2013-08-04
"217",0.0000743856802582741,2013-08-05
"218",0.0000654956698417664,2013-08-06
"219",0.0000586567707359791,2013-08-07
"220",0.0000553781427443028,2013-08-08
"221",0.0000503665469586849,2013-08-09
"222",0.0000450941771268845,2013-08-10
"223",0.0000407659895718098,2013-08-11
"224",0.0000357265025377274,2013-08-12
"225",0.0000314665846526623,2013-08-13
"226",0.0000307194516062737,2013-08-14
"227",0.0000296069942414761,2013-08-15
"228",0.0000274938959628344,2013-08-16
"229",0.0000463662706315517,2013-08-17
"230",0.0000435755625367165,2013-08-18
"231",0.0000788898915052414,2013-08-19
"232",0.0000890911296010017,2013-08-20
"233",0.000129278838634491,2013-08-21
"234",0.000129910826683044,2013-08-22
"235",0.000107960693538189,2013-08-23
"236",0.000101582333445549,2013-08-24
"237",0.0000899343863129616,2013-08-25
"238",0.00020315957069397,2013-08-26
"239",0.000205513268709183,2013-08-27
"240",0.000171146795153618,2013-08-28
"241",0.000153082758188248,2013-08-29
"242",0.000138240694999695,2013-08-30
"243",0.000138320699334145,2013-08-31
"244",0.000152472108602524,2013-09-01
"245",0.000209113657474518,2013-09-02
"246",0.000172751218080521,2013-09-03
"247",0.000159239262342453,2013-09-04
"248",0.000162558376789093,2013-09-05
"249",0.000145188480615616,2013-09-06
"250",0.000149489015340805,2013-09-07
"251",0.00013208182156086,2013-09-08
"252",0.000123232118785381,2013-09-09
"253",0.00011970678716898,2013-09-10
"254",0.000155327275395393,2013-09-11
"255",0.000133034154772758,2013-09-12
"256",0.00013242395222187,2013-09-13
"257",0.000125854671001434,2013-09-14
"258",0.000133237510919571,2013-09-15
"259",0.00012441336363554,2013-09-16
"260",0.000132157012820244,2013-09-17
"261",0.000100398771464825,2013-09-18
"262",0.0000891516134142876,2013-09-19
"263",0.0000797592774033546,2013-09-20
"264",0.0000867444798350334,2013-09-21
"265",0.0000747916251420975,2013-09-22
"266",0.0000560453794896603,2013-09-23
"267",0.0000569111332297325,2013-09-24
"268",0.0000627041906118393,2013-09-25
"269",0.0000481946729123592,2013-09-26
"270",0.0000453940741717815,2013-09-27
"271",0.0000350912772119045,2013-09-28
"272",0.0000370170585811138,2013-09-29
"273",0.0000376630537211895,2013-09-30
"274",0.000035879272967577,2013-10-01
"275",0.000034942626953125,2013-10-02
"276",0.0000315940231084824,2013-10-03
"277",0.0000310465097427368,2013-10-04
"278",0.0000250086970627308,2013-10-05
"279",0.0000224778149276972,2013-10-06
"280",0.0000256900321692228,2013-10-07
"281",0.0000251145940274,2013-10-08
"282",0.0000207420345395803,2013-10-09
"283",0.0000261439215391874,2013-10-10
"284",0.0000280249323695898,2013-10-11
"285",0.0000290548708289862,2013-10-12
"286",0.0000353121943771839,2013-10-13
"287",0.0000321686081588268,2013-10-14
"288",0.000028082275763154,2013-10-15
"289",0.0000285802911967039,2013-10-16
"290",0.000025630310177803,2013-10-17
"291",0.0000301416013389826,2013-10-18
"292",0.0000267873536795378,2013-10-19
"293",0.0000280039366334677,2013-10-20
"294",0.0000263186115771532,2013-10-21
"295",0.0000222135242074728,2013-10-22
"296",0.0000196459535509348,2013-10-23
"297",0.0000153867797926068,2013-10-24
"298",0.0000216928403824568,2013-10-25
"299",0.0000212126690894365,2013-10-26
"300",0.0000216456297785044,2013-10-27
"301",0.0000272242426872253,2013-10-28
"302",0.0000195306837558746,2013-10-29
"303",0.0000218467433005571,2013-10-30
"304",0.0000191940311342478,2013-10-31
"305",0.0000199491269886494,2013-11-01
"306",0.0000205054935067892,2013-11-02
"307",0.0000195941478013992,2013-11-03
"308",0.0000167085267603397,2013-11-04
"309",0.0000194778442382812,2013-11-05
"310",0.0000196208506822586,2013-11-06
"311",0.0000209328308701515,2013-11-07
"312",0.0000199389643967152,2013-11-08
"313",0.0000207905881106853,2013-11-09
"314",0.0000189136955887079,2013-11-10
"315",0.0000178030095994472,2013-11-11
"316",0.0000203910823911428,2013-11-12
"317",0.000021540617570281,2013-11-13
"318",0.0000199734196066856,2013-11-14
"319",0.0000183296203613281,2013-11-15
"320",0.0000146629028022289,2013-11-16
"321",0.0000122813722118735,2013-11-17
"322",0.0000061274110339582,2013-11-18
"323",0.0000147330928593874,2013-11-19
"324",0.0000133207608014345,2013-11-20
"325",0.0000136455958709121,2013-11-21
"326",0.0000574205033481121,2013-11-22
"327",0.00007933309674263,2013-11-23
"328",0.000072788305580616,2013-11-24
"329",0.0000712482631206512,2013-11-25
"330",0.0000665251463651657,2013-11-26
"331",0.0000606556795537472,2013-11-27
"332",0.0000562892779707909,2013-11-28
"333",0.0000398510172963142,2013-11-29
"334",0.0000480068065226078,2013-11-30
"335",0.0000528199151158333,2013-12-01
"336",0.0000594051517546177,2013-12-02
"337",0.0000636283308267593,2013-12-03
"338",0.0000722616240382194,2013-12-04
"339",0.0000159467477351427,2013-12-05
"340",0.00000482077011838555,2013-12-06
"341",0.0000283909309655428,2013-12-07
"342",0.0000116180721670389,2013-12-08
"343",0.0000107433777302504,2013-12-09
"344",0.0000117274783551693,2013-12-10
"345",0.0000179572440683842,2013-12-11
"346",0.0000194134823977947,2013-12-12
"347",0.0000311236791312695,2013-12-13
"348",0.000025018859654665,2013-12-14
"349",0.0000287034921348095,2013-12-15
"350",0.0000362349674105644,2013-12-16
"351",0.0000320448614656925,2013-12-17
"352",0.0000466580204665661,2013-12-18
"353",0.0000574550777673721,2013-12-19
"354",0.0000392295829951763,2013-12-20
"355",0.0000453375540673733,2013-12-21
"356",0.0000328257754445076,2013-12-22
"357",0.0000247924495488405,2013-12-23
"358",0.0000414250791072845,2013-12-24
"359",0.0000383504964411259,2013-12-25
"360",0.0000400116890668869,2013-12-26
"361",0.0000467850938439369,2013-12-27
"362",0.0000404215715825558,2013-12-28
"363",0.0000482079163193703,2013-12-29
"364",0.0000287245493382215,2013-12-30
"365",0.0000331498049199581,2013-12-31
