727703860.8,806235.2788,33740718.23,21558137.07,1384653.544,17422405.23,6205720.706
721614170,4732899.692,29407898.3,13024535.9,1058018.508,21169521.81,4978412.537
715653994.7,8540121.842,28516252.65,13490179.18,99856.08262,22339353.16,7087161.425
701602190.5,12854973.61,30465467.25,13301930.74,65164.06545,17586538.13,26418612.09
696012059.2,8540121.842,21437113.61,11867260.35,49067.70443,12411931.47,11239107.29
688099285,4061036.96,25241795.09,13623690.59,100723.7592,14139678.01,9351513.888
685454703.8,4628387.712,37142538.92,16966207.62,190739.4865,19225545.07,8033015.574
653031448.6,4628387.712,105609702.5,23019078.21,1015829.34,48015122.57,70611315.34
785390020,2836753.759,338048886.7,33497093.09,1362685.289,89009835.82,84657454.87
804501559.1,2806893.193,294277432.5,30801881.17,1856810.898,108724357.1,136589737.4
776253633.6,447908.4882,93262797.7,39440186.79,1976929.608,56866306.27,23675209
746706853.7,1328795.182,45728558.06,29635974.89,1709835.561,33820149.85,11438172.86
726863860.9,13810511.72,40822651.5,20736475.98,1044053.478,14439217.88,38256408.64
726525887.4,14138977.95,25844115.8,12363149.06,1102627.214,7641145.872,19214145.12
742841127.4,25784598.64,25223512.1,13127801.88,101354.9747,16597477.34,4866236.592
738553550.9,14497304.74,26673532.66,13321236.33,69274.3056,22514148.46,9553754.77
733736811.5,61662068.55,20540619.59,11623479.95,52749.79457,12691016.77,62652181.02
731710203.8,0,30012097.48,13983683.08,102192.8031,10539340.79,7413488.446
741474431.5,4688108.843,49018370.05,19273793.56,201580.4896,12494652.5,11972224.67
761640596,612141.6006,75113047.31,28015819.41,1121897.39,17067671.68,9353635.909
739676017.7,910747.2594,53352629.06,37165912.46,1462801.32,30740128.66,6859112.233
706415229.5,716653.5812,52384279.23,37752651.01,1755196.709,41551132.36,5302740.937
658161491.9,164233.1124,38126672.32,38980259.48,1721595.863,40990076.01,4852711.678
619298237.5,2299263.573,25376499.89,30772733.51,1463268.125,29390398.22,4912617.968
604957799,17647594.44,24164865.93,16851888.24,1174403.383,15382797.39,22743809.83
598451192,2941265.739,18635848.67,12310531.86,867894.8237,7917837.698,6987457.031
590000620.6,8166864.769,18330718.63,12348575.23,99101.07065,6879489.991,15620988.59
578150578.2,6882860.436,18153893.9,12537429.34,64129.53268,9512147.741,14773090.09
567362562.1,43223169.11,14466895.21,11853860,50920.61537,17847142.76,38726157.02
560842386.8,72217778.59,19776732.44,12182433.59,100555.6797,12668481.4,73563215.63
563669523,33100437.28,29200894.62,12315793.58,192948.9853,11564289.61,35401163.56
651807836.4,6001973.742,141727645.9,19588815.38,904363.2965,20848078.28,18250049.26
766641124,1119771.221,198295939.7,31879814.52,1378331.114,34408003.24,16916274.45
769744559.6,2956196.022,85932877.99,33410445.06,1789044.904,38392134.87,12194013.51
741766792.4,4150618.658,50745620.19,31027983.71,1826665.589,38103700.23,11915656.52
765681476.5,8375888.73,109267597.7,22437071.42,1602335.899,43874522.91,25814872.14
760067909,4792620.824,37583724.27,15063925.53,1358958.426,14323837.08,17243191.54
757304913.8,3329453.096,28022424.91,12377912.16,1034760.421,9652784.012,11049416.61
750518306.9,14377862.47,26716182.02,13188784.84,93167.15608,22372177.34,12226522.12
743465268.2,43656147.32,27075263.61,13371393.01,66093.27331,21966423.73,42380539.55
734967253.9,5016575.068,24348874.53,12330897.37,51127.35067,20565915.92,4915523.29
711711333.1,10182452.97,28115874.89,13256808.65,101827.6523,22762235.95,25433376.38
687251891.5,9585241.648,71449164.07,14663731.99,185449.6319,40439992.54,50204673.21
719583000,6733557.606,185063026.6,22108838.52,1003017.746,49338993.74,87014625.7
786964926.2,1030189.523,322653024.6,29381822.46,1410045.898,122883079.2,102626340.4
775498186.9,5748158.932,148050761.5,33689808.31,1881370.195,61371091.31,68323389.95
767961207,2986056.588,83838572.89,28578899.15,1989313.052,42074058.88,21719338.36
753521366.8,2553078.383,48060057.53,22958170.96,1780414.378,27882725.67,12431665.09
751995165.3,776374.7129,43231346.91,16576007.56,1427639.071,22414166.63,5116109.82
746105455.3,6629045.626,30340279.85,12683016.21,1127232.017,16941222.35,12107564.89
737765433.6,18573271.98,27570291.64,11980974.07,104469.2155,15776526.1,26621615.93
728632334.6,10869245.98,26961602.51,12860741.2,67808.07529,16022342.2,18013056.02
716307214.7,35011513.5,24253546.32,11550837.93,55249.08971,21193023.09,38791069.6
719862077.9,4941923.653,36665529.65,13270587.55,102132.6174,23961623.6,718246.3263
735798853.4,11406736.17,60679130.91,13832304.54,186170.2695,23189270.33,18941346.45
755818646.3,17558012.74,296850541.9,14655214.82,1115633.066,144403006.3,134214907.6
819886361.4,2597869.232,533471662.1,21691497.07,1574645.603,238956018.7,209779654.9
786329715.9,1582609.992,238357137.6,30127434.67,1990402.388,146664962.5,94713593.58
764773893.4,1507958.577,67570505.12,34028148.26,1978926.378,43192779.89,11434431.63
734412200.5,164233.1124,36881280.31,31763488.87,1747020.756,30319326.19,3577370.52
722037929.1,2627729.798,33849973.06,20037045.77,1409804.054,19123382.85,8281741.54
720140836.9,19454158.67,27877878.77,12030979.33,1082827.233,11086489.11,25028834.01
714232467.7,17901409.25,27241735.92,11809570.7,87443.40201,14127447.35,25027052.91
707437226.4,7300908.358,25909213.44,12596671,69660.12993,21450384.79,5888647.188
702423130.2,7241187.226,26466851.19,12088139.02,55723.84691,22483418.06,4094853.684
701394102.3,56152794.14,33002879.72,11840459.65,110165.201,18723913.02,59510163.86
720033391.2,47761975.13,105028185.2,12208552.92,189665.0746,53171620.93,68581032.57
744087284.1,1343725.465,210972160.3,17158090.05,1058069.886,109184659,60861173.96
798707452.8,1478098.011,263764453.3,31097597.4,1453006.471,102359377.7,75712401.06
786689885.4,1597540.275,105483483.9,37110304.79,1922304.15,52976856.96,27089125.67
758983417.4,328466.2247,60661641.59,35107822.9,1960421.367,43960947.08,7667384.449
717576290,418047.9223,38322392.17,29715203.52,1718938.886,26332634.48,22380790.59
700443086.4,388187.3565,28758890.15,21652242.37,1432385.665,15280412.29,7915240.788
692936895.6,2866614.325,24569236.25,13037671.27,1078712.222,12071077.32,8754580.579
700584983.2,15632006.24,25035104.57,12301901.13,96878.84973,14426676.51,6193566.675
693900055.5,19618391.78,25080777.16,13414698.1,67304.57087,24488770.22,13413323.8
686919900.3,5121087.049,22307489.99,11568175.11,54299.45297,18353712.25,4432545.379
684799210.5,0,32543617.39,12937812.15,105957.3427,17765550.34,3854987.407
694335616.3,4882202.522,51192107.01,15292450.73,192569.7667,19519744.32,11533138.94
748393417.7,3493686.208,122195289.2,18234887.78,1045580.506,32065477.07,20285228.69
812141491.5,492699.3371,231515271.2,31650494.38,1442731.971,67202181.61,67964488.81
810406673.5,701723.2982,122079001.2,37289203.27,1936824.552,52958144.85,32331369.83
781300554.4,2777032.627,80279698.7,31417540.25,2534017.613,55946904.75,22264387.78
746250047.3,1881215.651,37066292.99,29570903.69,2200437.006,33998873.36,8227801.694
734918837,9450869.102,40937509.22,15765021.32,1788219.064,26861931.14,17304417.13
730568377.1,343396.5076,26541129.83,12152339.58,1243792.311,12728333.35,5110521.009
721069766.6,6285649.118,24035088.27,12355729.66,107208.764,13952585.26,13403824.18
697198896.5,10048080.42,25171045.38,12101842.21,62310.87374,13110228,33815614.86
690368212.3,9689753.629,20988719.93,10832556.38,51172.97923,7112521.036,19512907.3
683963673.8,15826099.92,23994818.93,12112668.48,103499.8839,8832523.202,25176765.79
703462723.8,2941265.739,36506046.46,14230491.81,604949.1826,12389533.84,-7276712.571
790554246,1612470.558,146530031.1,23342806.47,1633663.88,19813263.66,16261245.48
790627411.9,642002.1665,106700368.9,35998719.14,2190684.605,38559026.77,30520774.58
756687488.1,1537819.143,51837961.77,37059769.57,2453277.45,35994911.67,11807746.01
714341907.3,1298934.616,30403878.97,34585966.28,2433441.994,27666815,9362171.117
675890940,268745.0929,24926235.31,31205178.75,2120934.074,23410081.49,6909753.465
663085889.5,5748158.932,26949029.09,17272636.56,1736704.421,16964104.64,9528792.832
653236332.1,7196396.378,23612685.99,12524483.23,976139.9554,23995382.38,3162634.284
641563003.1,791304.9959,17853034.6,12746043.28,99277.34612,24035831.05,-6563483.13
