"","month","Precip_m3","Evap_m3","Inflow_m3"
"78",2012-06-01,12.7839374815651,1715689.61875126,1980.155642976
"79",2012-07-01,103.776577238073,2060032.25099191,499279.78503648
"80",2012-08-01,251.485255900866,2137108.43839966,1299565.811376
"81",2012-09-01,89.5224898733583,1905907.61172802,1134808.097472
"82",2012-10-01,0.00453653839245947,1592283.70822965,148271.20326144
"83",2012-11-01,142.674123115579,1300007.13890133,1723218.0102144
"84",2012-12-01,75.2316007356977,1010459.30655825,368217.281376
"85",2013-01-01,45.0702977941501,997212.409380362,363646.5035616
"86",2013-02-01,248.410159623121,1142463.45724081,5575730.36832
"87",2013-03-01,254.609392986117,1587993.59026069,42128215.226496
"88",2013-04-01,116.814481636359,1493209.74802984,57334316.0544
"89",2013-05-01,95.7397128163354,1609232.66167786,12208232.397312
"90",2013-06-01,0.0821313483730768,1627947.03577965,7154.520772896
"91",2013-07-01,165.319352090801,1958901.84527283,157033.364817773
"92",2013-08-01,222.545303042654,2048375.8276193,468345.186890784
"93",2013-09-01,6.1370822055698,1688551.48523044,1053690.94927757
"94",2013-10-01,63.8891009838079,1696731.61290361,126767.069597952
"95",2013-11-01,42.4807551936927,1151827.5556315,56383.982286912
"96",2013-12-01,224.125984354466,1189064.87159358,886914.784224
"97",2014-01-01,14.1933554944437,1055277.72449347,478862.8062624
"98",2014-02-01,127.523955488284,939089.875254766,402755.5834848
"99",2014-03-01,216.17328749552,1540731.1482551,20268055.682784
"100",2014-04-01,50.4110168208623,1396985.69938574,13387194.1951776
"101",2014-05-01,28.7295057138745,1708883.50804477,113492.11478976
"102",2014-06-01,6.51918364844114,1679069.84526829,9233.525956032
"103",2014-07-01,140.292317128728,2250877.41460304,4780.61315359488
"104",2014-08-01,129.71378520375,2048814.08670404,524595.1501728
"105",2014-09-01,138.878727949378,1920429.85733982,3201755.86687219
"106",2014-10-01,202.813976313021,1739041.03751901,548411.0885568
"107",2014-11-01,47.0229998321435,1277451.29797376,141379.3616256
"108",2014-12-01,230.562280826577,1133801.21784818,349204.61403072
"109",2015-01-01,540.020101414335,1215657.53625232,107730806.1984
"110",2015-02-01,677.103698045635,1149504.3779253,439463955.168
"111",2015-03-01,310.202745249707,1473717.08017789,415134103.104
"112",2015-04-01,60.3372458666529,1331699.73481501,315203730.912
"113",2015-05-01,16.4341347525399,1530665.86030855,73914405.4656
"114",2015-06-01,9.21396861442131,1695269.77353965,37402186.752
"115",2015-07-01,172.717607154366,2004806.69356234,27574625.71584
"116",2015-08-01,357.44499174687,2349608.48996372,23510736.3456
"117",2015-09-01,132.555573072661,1826221.02746645,84596332.2624
"118",2015-10-01,281.619068369885,1731757.16252904,65835720.5184
"119",2015-11-01,21.8652753945486,1378880.45365272,80560053.7056
"120",2015-12-01,155.995828475975,1140081.22233629,53404223.4432
"121",2016-01-01,116.661888045128,1217286.64272105,39273633.9072
"122",2016-02-01,381.9826104487,1184335.78400426,45865108.3968
"123",2016-03-01,70.1396687126568,1250087.71416982,136076697.792
"124",2016-04-01,81.8509272264723,1361346.68036248,69698960.352
"125",2016-05-01,30.3551253100033,1670077.17237133,30147030.62784
"126",2016-06-01,51.0475322065226,1746127.08869412,998090.08016256
