"","month","Precip_m3","Evap_m3","Inflow_m3","Outflow_m3"
"19",1977-07-01,234.627310028961,1370995.02972798,2385557815.42969,1619858645.50781
"20",1977-08-01,50.0779088348454,725108.688273951,1885285705.07812,1373872118.55469
"21",1977-09-01,33.2848070845048,656816.963615601,2296071631.05469,1794536063.08594
"22",1977-10-01,30.5765850481875,718119.411343848,1769867908.59375,1489290321.09375
"23",1977-11-01,181.67595635069,1011703.40696128,1702587858.39844,1528657618.35938
"24",1977-12-01,87.5534681460697,1054570.23602341,2053854546.67969,1950055340.625
"25",1978-01-01,92.7479200190901,944561.788796569,1539363434.76563,1575798094.33594
"26",1978-02-01,120.254259139306,1085114.33983275,1375960826.95313,1589034923.4375
"27",1978-03-01,105.525310067241,1127386.12434353,1142039624.41406,1557754020.70312
"28",1978-04-01,44.9875553540915,829324.442447929,1306087822.26562,1866439451.95312
"29",1978-05-01,27.2760153647387,683617.622892623,1162938354.78516,1367441910.35156
"30",1978-06-01,45.2348873867909,554239.339742229,1540553728.71094,1374939931.64063
"31",1978-07-01,231.830228831672,1256222.76846386,2128101646.28906,1760935111.52344
"32",1978-08-01,197.259087874109,1799156.73381332,1752671603.32031,1439143305.46875
"33",1978-09-01,88.0555660751104,995690.069664035,2048305514.0625,1840170408.39844
"34",1978-10-01,77.8690962176661,966256.677507372,1489396375.19531,1472388405.46875
"35",1978-11-01,119.490480071627,739872.037120388,1481253280.66406,1470066695.50781
"36",1978-12-01,33.4388393701047,1100705.86902375,1962056065.42969,1863790831.05469
"37",1979-01-01,164.850882845887,1224841.90158069,1532427134.76562,1510467475.78125
"38",1979-02-01,83.1561893749395,965314.847547716,1552059657.42188,1537239141.21094
"39",1979-03-01,93.8904181038127,995726.306073815,1655913348.63281,1607653638.28125
"40",1979-04-01,67.8042403007567,1094333.75343996,1897196728.71094,2040297118.94531
"41",1979-05-01,5.91538534434834,555599.291648918,1214592350.09766,1597831433.78906
"42",1979-06-01,0.172331226265831,419523.786790962,1322273715.82031,1527360495.11719
"43",1979-07-01,115.005339656168,689881.481226919,1833408121.28906,1852071686.71875
"44",1979-08-01,39.8915473873062,896423.896214087,1413739158.39844,1453881134.17969
"45",1979-09-01,309.481639123982,1584990.13540971,1593125167.67578,1768595074.80469
"46",1979-10-01,11.0074964853448,992729.260931008,1118438323.24219,1307335443.75
"47",1979-11-01,194.179854692244,1189866.00183736,1123216054.98047,1229222094.43359
"48",1979-12-01,66.9078711170614,1179444.62691225,1536908852.63672,1570210744.92188
"49",1980-01-01,87.045033985487,944845.164567602,1175327120.21484,1292013154.6875
"50",1980-02-01,517.191458004398,1356870.4399147,979204348.828125,1219120081.34766
"51",1980-03-01,150.674045630355,1428274.89949728,1216296284.76562,1441813465.72266
"52",1980-04-01,21.9135744525253,788081.142770151,1113980341.11328,1144432024.80469
"53",1980-05-01,8.58733280895738,560118.713211234,1213245540.52734,1128803791.99219
"54",1980-06-01,5.32874929072084,504955.174314663,1688031166.99219,1418565801.26953
"55",1980-07-01,91.9504812037949,935215.985658138,1367889788.67187,1179921444.43359
"56",1980-08-01,136.385696822278,1334721.19749599,1143174805.66406,1134482909.76562
"57",1980-09-01,123.14441899388,1181446.82716225,996631311.621094,1177947594.14063
"58",1980-10-01,149.461483897392,1329021.35088789,628839074.267579,729247216.113281
"59",1980-11-01,73.8241553133384,1231997.88268184,677676997.265625,651359485.546875
"60",1980-12-01,296.98533020337,1077043.14255643,971701879.394531,872145206.542969
"61",1981-01-01,249.511484768682,1107505.73332416,884408353.417968,809090506.054688
"62",1981-02-01,409.274856583321,1248946.21071679,728873405.859375,810143498.144531
"63",1981-03-01,192.557221506642,1448784.31721535,536293996.874999,701650798.242188
"64",1981-04-01,25.8513276066278,773261.478496567,759818759.765625,701527652.929688
"65",1981-05-01,9.64095543484292,621450.48794278,893446706.25,571803451.611329
"66",1981-06-01,1.66827764237753,508734.125485979,1434513580.66406,812732207.519531
"67",1981-07-01,0.0165340066244895,503003.687696191,1878686319.72656,1377560608.59375
"68",1981-08-01,134.688122561322,1161120.56771782,1451667250.19531,1201320083.49609
"69",1981-09-01,149.988047540994,1008547.98762266,1698651176.66016,1525628468.84766
"70",1981-10-01,212.549457066331,889769.037357214,1150226351.36719,1203104601.5625
"71",1981-11-01,154.239797292036,1199554.01295839,1026180649.51172,1123112787.89062
"72",1981-12-01,54.3866958745475,1029765.75094441,1161508285.54688,1279102498.24219
"73",1982-01-01,25.2728651583511,976273.454442096,818550657.421875,934799315.625
"74",1982-02-01,42.413386167168,920108.896996667,786985202.636719,872210267.578125
"75",1982-03-01,143.17623469616,1281277.55592794,853459308.105469,912775333.886719
"76",1982-04-01,68.724344996458,1011090.48656411,1003500649.51172,1065372272.75391
"77",1982-05-01,29.3948532005253,781799.353856105,769758609.375,714620166.503906
"78",1982-06-01,4.4294788412185,377665.274903407,1322481948.04687,817590208.886719
"79",1982-07-01,3.45295723981864,392554.863515727,1570578002.92969,1232090058.69141
"80",1982-08-01,10.2944473167824,632224.49766663,890586254.003906,943821906.152344
"81",1982-09-01,6.39873560024807,590297.884128758,735096369.28711,900857278.125
"82",1982-10-01,9.83007517402186,459453.883304769,462313555.224609,537819811.96289
"83",1982-11-01,10.8515714613687,577654.712748563,502854405.908204,474311225.390625
"84",1982-12-01,108.023386123483,1029123.33651063,813371060.742187,656580093.75
"85",1983-01-01,262.683215191897,1194751.38951015,629309608.59375,598301233.154297
"86",1983-02-01,37.9595492937096,1026470.47587035,534468301.171875,573514169.238282
"87",1983-03-01,147.0313462187,1119134.07665285,501488770.166016,529717387.5
"88",1983-04-01,75.7082240054715,843373.924081703,602074348.681641,592315940.917969
"89",1983-05-01,13.9571073632942,573069.798373598,642714885.791016,428735868.750001
"90",1983-06-01,64.5491044082037,701685.876101047,1152225746.19141,621720649.511719
"91",1983-07-01,180.202996644919,810325.564957918,1381639372.55859,1006861933.30078
"92",1983-08-01,28.1230954393818,726538.53434878,774039200.976563,783451437.890625
"93",1983-09-01,82.4094245506656,585262.031315556,698258977.294922,775824235.839844
"94",1983-10-01,93.7691433625919,1258104.81204137,485868695.361328,501666419.091797
"95",1983-11-01,58.6568040063012,1084043.51539446,560327432.519532,471220346.337891
"96",1983-12-01,31.5847476901799,1275026.21803117,1340336818.65234,835022921.044921
"97",1984-01-01,77.0354348154942,920593.0542604,1252691704.6875,974800058.203125
"98",1984-02-01,106.973137737705,1017561.6905614,1255391266.99219,1031234627.63672
"99",1984-03-01,11.7527327126731,925127.572314515,1851629234.76562,1381921691.30859
"100",1984-04-01,58.8680953479379,755639.353529096,1417818605.27344,1177394363.08594
"101",1984-05-01,4.20907211755645,407000.879329417,1353342658.00781,1196395932.12891
"102",1984-06-01,21.5502663369698,466213.05155003,1866590061.32812,1515832067.28516
"103",1984-07-01,14.9703421336799,505062.761302654,1471794052.14844,1233413963.08594
"104",1984-08-01,154.208967261218,1093260.60397037,1435171241.60156,1242076327.73437
