"","month","Precip_m3","Evap_m3","Inflow_m3"
"1",2006-01-01,0.0420017924596139,822888.046510959,685920.4940448
"2",2006-02-01,321.811440337078,1270861.22136185,30090676.071456
"3",2006-03-01,178.87570291636,1290227.12716943,83561411.808
"4",2006-04-01,9.11585816431069,1280408.46040997,82300299.1776
"5",2006-05-01,2.22609611319138,1536692.28792869,4460303.794464
"6",2006-06-01,63.8378466105363,1674273.09654998,445710.3259392
"7",2006-07-01,1199.63230511036,2121850.33475997,116443424.330199
"8",2006-08-01,1191.89700625407,2433105.86251108,710112245.472
"9",2006-09-01,172.484465314026,1986512.59779777,424427272.416
"10",2006-10-01,84.2408022003378,1653709.04253598,161985936.672
"11",2006-11-01,199.673491070326,1334322.02130819,83611991.232
"12",2006-12-01,179.617185421505,1269424.18982612,149355795.456
"13",2007-01-01,228.962189580808,1176484.4990074,135605135.232
"14",2007-02-01,146.97780139711,1058183.51924007,140882426.496
"15",2007-03-01,151.807956301324,1427849.16094455,136631946.528
"16",2007-04-01,17.7697517951371,1308279.56447345,135046241.3664
"17",2007-05-01,79.0187205873658,1486730.16803857,40988691.2736
"18",2007-06-01,0.0412766657724494,1559162.68064775,11297838.72672
"19",2007-07-01,1.29774406186541,1907774.87695441,3259357.03753632
"20",2007-08-01,0.668229302022597,1910005.22306713,20065056.6672461
"21",2007-09-01,66.600475144616,1703879.2852534,4589096.85489024
"22",2007-10-01,262.160694963349,1662808.0934928,1744842.55927968
"23",2007-11-01,29.8204415893177,1340498.95341353,11018094.3399744
"24",2007-12-01,255.498430247236,1230776.90474753,16068132.2362176
"25",2008-01-01,339.391551675061,1288124.49667797,53899724.592
"26",2008-02-01,321.088178149029,1167568.92979675,136376479.008
"27",2008-03-01,137.451675094869,1400070.94129984,221765771.808
"28",2008-04-01,32.2743259795859,1295445.1394634,99277442.208
"29",2008-05-01,15.775609135232,1578724.81487461,21681047.9088
"30",2008-06-01,0.14388108133803,1545711.48555357,1023565.4109072
"31",2008-07-01,0.506621608789134,1837531.10929318,3612.35651616
"32",2008-08-01,26.9264802034068,1997857.41827946,18824.315926752
"33",2008-09-01,130.723460874198,1915225.56901154,897301.647135936
"34",2008-10-01,14.4238500615346,1514576.60369657,159489.315298656
