"","month","Precip_m3","Evap_m3","Inflow_m3","Outflow_m3"
"1",2006-01-01,254.117919307655,2145962.97131495,76935720.5450445,36014272.7564066
"2",2006-02-01,227.898877554616,2243604.3068619,58554062.9967346,26463154.5518294
"3",2006-03-01,421.689231095735,2795034.63238623,23026300.5601573,17046343.1076873
"4",2006-04-01,297.877628239753,2989604.05850073,32381867.583324,28019211.4521905
"5",2006-05-01,392.287399205744,4331887.1920735,228490898.534473,121984207.827886
"6",2006-06-01,267.192153133566,4822635.36263894,290876442.400354,135832988.266962
"7",2006-07-01,682.240736746199,5760554.74924768,196092699.594539,116502058.268028
"8",2006-08-01,602.631233891975,5587881.48796475,132846735.002053,77979402.5625945
"9",2006-09-01,213.924715847382,4712254.13803337,150979953.516829,86296843.190759
"10",2006-10-01,361.621062499135,3451315.52260828,107839227.272326,62311039.1555791
"11",2006-11-01,152.853793939026,2231541.87535028,100200470.964117,56038584.8496328
"12",2006-12-01,166.793371931067,2141839.78705862,78670352.2697079,49446608.6342859
"13",2007-01-01,113.436811026867,2117854.78841234,20082297.5652996,20392116.7272517
"14",2007-02-01,91.0074763808807,2189467.3852479,11639618.1218904,11690617.5419143
"15",2007-03-01,374.419212302029,2667704.51356819,6154683.99564343,6586859.90547356
"16",2007-04-01,650.890749176701,3704343.20295894,61565792.2764354,32876762.5236385
"17",2007-05-01,673.610865560462,4292809.15559446,248195604.272121,126924785.196
"18",2007-06-01,285.201320112552,5416260.47227088,137406714.494015,89432375.1012034
"19",2007-07-01,261.020440348028,5947626.7957621,140028541.590011,84633419.3921089
"20",2007-08-01,542.033984954056,5538812.59985084,92837503.9464433,54824346.7431743
"21",2007-09-01,166.749482622356,4751357.23495245,70908852.3588091,49652372.0118553
"22",2007-10-01,382.874061162127,3067224.79672261,68916592.8468939,53592082.0879754
"23",2007-11-01,333.699142874462,2540053.4226469,77249452.1730349,49455400.5051182
"24",2007-12-01,224.188125827154,2007834.30070183,63450595.9677139,46099662.8944019
"25",2008-01-01,105.484099300848,2108849.26711849,12351032.7590277,12811390.1206297
"26",2008-02-01,297.103563623951,2140684.13157593,5661268.04551168,5723791.13341639
"27",2008-03-01,537.123137770329,2491529.11171363,1383414.04839248,1240336.20178268
"28",2008-04-01,559.86126430941,2837610.66009097,32694774.6390592,23115069.1315446
"29",2008-05-01,997.694119184542,3754158.1918123,255728765.164711,120006174.235238
"30",2008-06-01,446.908249888906,4842073.10540428,284302985.314129,143541400.541447
"31",2008-07-01,540.989330926448,6023503.04756351,122811586.977797,72119794.4971137
"32",2008-08-01,362.985898172196,5596994.96188517,104745647.487052,60148617.0914132
"33",2008-09-01,362.643603320045,3980365.55989512,107494429.390214,58392298.0824993
