"","month","Precip_m3","Evap_m3","Inflow_m3","Outflow_m3"
"1",2006-01-01,36.3509302347156,956746.038400248,570016266.503906,652715929.6875
"2",2006-02-01,115.110092436815,729200.506284498,564533088.574219,595481829.345703
"3",2006-03-01,41.4775524768562,686955.790352595,728509239.404297,586056303.369141
"4",2006-04-01,43.289755542326,597498.691640357,1150062748.24219,888689867.871093
"5",2006-05-01,13.5124026566427,543370.618684064,953568418.359375,778355359.277344
"6",2006-06-01,43.1351851361501,523945.194149638,982608139.160156,798739470.703125
"7",2006-07-01,122.045505961021,1217159.52818965,1221215526.5625,999196192.96875
"8",2006-08-01,167.676480941307,1466764.78198381,841374640.722656,778997442.480468
"9",2006-09-01,4.91695816748233,586597.879640664,955203840.527344,871854748.242188
"10",2006-10-01,49.4708302460822,710041.909555803,692622578.320312,640637390.039063
"11",2006-11-01,186.059601948711,834478.833119211,632760039.843749,613903376.953125
"12",2006-12-01,162.524432765955,1244008.10625844,967680719.824218,815281068.164062
"13",2007-01-01,256.595445764873,1060888.68333194,858644811.035156,771303149.121094
"14",2007-02-01,460.486931883363,1094026.38411903,1037443166.89453,874472305.957031
"15",2007-03-01,179.752343581359,1391514.75757545,1525693677.53906,950416548.046875
"16",2007-04-01,138.882240306245,1098979.97722868,1800610567.38281,1304159726.95312
"17",2007-05-01,11.1053148154965,589505.042212384,1340621407.61719,1086720413.37891
"18",2007-06-01,6.80756404965269,521095.22485581,1575940398.04688,1112787740.03906
"19",2007-07-01,466.005248880264,1641342.27053514,2484778902.53906,1475067701.95312
"20",2007-08-01,9.96862647593098,779842.548477737,1928469731.83594,1268889706.05469
"21",2007-09-01,338.034423479539,1520972.18250006,2315458601.36719,1668016473.04688
"22",2007-10-01,109.653064352235,1197431.41382014,1877879009.17969,1409071965.82031
"23",2007-11-01,191.367799831548,810020.27949715,1713640593.16406,1460878083.98438
"24",2007-12-01,223.14624539093,1225179.18630316,2141134599.02344,1880168234.76562
"25",2008-01-01,471.08201146959,1126958.25513438,1858064352.53906,1563076290.23438
"26",2008-02-01,501.666180554604,1083816.09246364,2247650458.59375,1681728939.84375
"27",2008-03-01,179.69944776935,1282822.60291296,2956631060.74219,2294665352.92969
"28",2008-04-01,90.4162598791692,1179782.37853545,2064550986.91406,1945252451.95312
"29",2008-05-01,23.7368076864314,777929.760059522,1765468490.625,1979071860.9375
"30",2008-06-01,0,543006.426741892,2358650010.9375,2468330808.39844
"31",2008-07-01,95.2417295998779,957777.643060482,2055697222.85156,1987701815.03906
"32",2008-08-01,40.3070017919053,772513.544440555,1898486136.91406,1995295960.54688
"33",2008-09-01,61.9150357656079,909443.292592303,2119886753.90625,2473862085.35156
"34",2008-10-01,86.9481777386744,1054711.5542791,1481389308.98437,1939093746.67969
"35",2008-11-01,127.096071569618,1366922.8372226,1445799686.13281,1893829095.70312
"36",2008-12-01,93.6873938541625,1439459.98171924,1904864037.89062,2318944950
"37",2009-01-01,290.31447620992,1098794.95727149,1575611752.14844,1834232338.47656
