"","month","Precip_m3","Evap_m3","Inflow_m3","Outflow_m3"
"6",1976-06-01,3.68141849217093,491460.153463725,1561945852.44141,1178737241.30859
"7",1976-07-01,1.85785772361544,577242.82409563,1133786581.34766,984458419.628906
"8",1976-08-01,0.157551191804584,604660.756380567,768774498.925781,865152834.082032
"9",1976-09-01,38.4110982305323,1345001.48041374,585151973.437499,773800911.474609
"10",1976-10-01,119.768074911237,1255524.2998983,394717253.027344,436778584.716797
"11",1976-11-01,181.963418674417,1016428.92690888,1103520575.39063,551160212.695312
"12",1976-12-01,127.059045567121,1208289.03097645,1978564661.71875,1316228502.83203
"13",1977-01-01,70.9243415430703,984841.928791684,1643164265.03906,1276476542.57813
"14",1977-02-01,78.4061254188209,970592.391407774,1502927889.25781,1325770068.16406
"15",1977-03-01,145.519324241362,979662.267653294,1396711882.61719,1351684367.57812
"16",1977-04-01,89.3418625503893,890509.926366602,1867502023.24219,1727192520.70312
"17",1977-05-01,16.1503191960455,622489.997357849,1440726401.95313,1397259244.33594
"18",1977-06-01,0.466323547357931,437362.844590955,1457013366.21094,1383681329.29688
"19",1977-07-01,0.0514293458366102,517003.362077255,2244054585.9375,1744703998.24219
"20",1977-08-01,0.219630619420176,419998.739863206,1701002990.03906,1430085406.64062
"21",1977-09-01,1.21536685369834,446843.216548371,1850282314.45312,1791803684.17969
"22",1977-10-01,173.980173695965,1299680.12857513,1154370176.36719,1402260250.78125
"23",1977-11-01,109.164741902494,1168460.78987102,1006433084.17969,1304629310.74219
"24",1977-12-01,182.36594479766,995321.942163219,1612900510.83984,1600173612.59766
"25",1978-01-01,236.663578006198,1103289.62188149,1372654286.71875,1342451348.4375
"26",1978-02-01,137.65039877204,1045916.80113748,1125803509.27734,1346461064.64844
"27",1978-03-01,83.6029972337503,1074898.5135546,901848919.042969,1263182441.30859
"28",1978-04-01,7.41700408263114,582222.070568942,1267873480.37109,1328712506.54297
"29",1978-05-01,4.9658214214654,503715.854610572,1220418238.18359,1071145798.24219
"30",1978-06-01,0.000434819705115885,481157.181319181,1347898682.8125,1106408288.67188
"31",1978-07-01,58.7182626728909,638552.53729754,1905855955.66406,1540109874.02344
"32",1978-08-01,105.051696586118,1292656.19297241,1490375409.96094,1283651861.13281
"33",1978-09-01,50.4968965292517,1702024.54824979,1728990567.77344,1610963833.00781
"34",1978-10-01,309.046456190263,1217526.32004415,1313587984.57031,1282315904.29688
"35",1978-11-01,61.0371822661245,1300198.38323461,1520035637.69531,1302243333.39844
"36",1978-12-01,70.6614382100788,928236.971696414,1921272781.64063,1678567914.84375
"37",1979-01-01,32.3332422708864,846287.632273021,1427166611.71875,1369751623.24219
"38",1979-02-01,76.920213566962,1053005.17006902,1170494441.89453,1365694989.25781
"39",1979-03-01,60.8851112539492,771037.023240518,1350170429.58984,1354466875.78125
"40",1979-04-01,109.760306413475,906386.582389932,1692581305.07813,1698535469.53125
"41",1979-05-01,12.793806509153,591841.907771648,1373665215.23437,1348085467.96875
